gene_callers_id,source,accession,function,e_value,split,start_in_split,stop_in_split,percentage_in_split,MAG
127240,CAZyme,-,GH13_12.hmm,6.8e-23,CP_000000001730_split_00001,7529,9785,100,DA_MAG_00026
130291,CAZyme,-,GH13_12.hmm,2e-20,CP_000000001800_split_00001,10913,12788,100,DA_MAG_00033
124861,CAZyme,-,GH13_12.hmm,2.1e-20,CP_000000001679_split_00001,292,1975,100,DA_MAG_00060
119717,CAZyme,-,GH13_12.hmm,3.9e-20,CP_000000001562_split_00001,15992,17882,100,DA_MAG_00026
132641,CAZyme,-,GH13_12.hmm,1.7e-19,CP_000000001856_split_00002,3025,4681,100,DA_MAG_00126
123080,CAZyme,-,GH13_12.hmm,2.2e-19,CP_000000001638_split_00001,17434,19132,100,DA_MAG_00020
137782,CAZyme,-,GH13_12.hmm,7.2e-19,CP_000000001981_split_00002,20026,21694,100,DA_MAG_00034
124585,CAZyme,-,GH13_12.hmm,1.2e-17,CP_000000001672_split_00002,7992,9846,100,DA_MAG_00042
135830,CAZyme,-,GH13_12.hmm,5.5e-17,CP_000000001935_split_00001,20043,21981,100,DA_MAG_00020
134931,CAZyme,-,GH13_12.hmm,3.1e-16,CP_000000001913_split_00002,13991,16037,100,DA_MAG_00045
116743,CAZyme,-,GH13_12.hmm,1.3e-15,CP_000000001497_split_00001,9347,11225,100,DA_MAG_00128
118451,CAZyme,-,GH13_12.hmm,2e-15,CP_000000001533_split_00001,20428,22570,100,DA_MAG_00101
118416,CAZyme,-,GH13_12.hmm,2e-15,CP_000000001532_split_00002,14672,15203,100,DA_MAG_00011
139577,CAZyme,-,GH13_12.hmm,3.3e-15,CP_000000002027_split_00002,3043,5125,100,DA_MAG_00086
117907,CAZyme,-,GH13_12.hmm,3.3e-14,CP_000000001522_split_00001,14632,16087,100,DA_MAG_00097
133513,CAZyme,-,GH13_12.hmm,3.7e-14,CP_000000001880_split_00001,9919,11824,100,DA_MAG_00067
127881,CAZyme,-,GH13_12.hmm,9.9e-14,CP_000000001744_split_00001,19140,21204,100,DA_MAG_00120
117762,CAZyme,-,GH13_12.hmm,1e-13,CP_000000001519_split_00001,7535,9416,100,DA_MAG_00042
129608,CAZyme,-,GH13_12.hmm,1.5e-13,CP_000000001784_split_00001,17387,19229,100,DA_MAG_00079
126076,CAZyme,-,GH13_12.hmm,9.7e-13,CP_000000001705_split_00001,4370,6293,100,DA_MAG_00037
118690,CAZyme,-,GH13_13.hmm,4.5000000000000003e-66,CP_000000001538_split_00001,21469,23608,100,DA_MAG_00055
119942,CAZyme,-,GH13_13.hmm,1.7e-39,CP_000000001566_split_00002,20653,24802,100,DA_MAG_00037
123790,CAZyme,-,GH13_13.hmm,3.3e-32,CP_000000001654_split_00001,11146,13264,100,DA_MAG_00011
117907,CAZyme,-,GH13_13.hmm,1.7e-29,CP_000000001522_split_00001,14632,16087,100,DA_MAG_00097
137196,CAZyme,-,GH13_13.hmm,1.9e-29,CP_000000001967_split_00001,16519,18262,100,DA_MAG_00060
137737,CAZyme,-,GH13_13.hmm,2.4e-27,CP_000000001980_split_00002,6407,7850,100,DA_MAG_00076
127240,CAZyme,-,GH13_13.hmm,5.2e-26,CP_000000001730_split_00001,7529,9785,100,DA_MAG_00026
122004,CAZyme,-,GH13_13.hmm,6.9e-25,CP_000000001612_split_00001,4678,6403,100,DA_MAG_00060
134638,CAZyme,-,GH13_13.hmm,2.7999999999999998e-24,CP_000000001905_split_00002,18820,20491,100,DA_MAG_00037
118389,CAZyme,-,GH13_13.hmm,9.4e-24,CP_000000001532_split_00001,10204,11707,100,DA_MAG_00011
124911,CAZyme,-,GH13_13.hmm,3e-23,CP_000000001680_split_00001,11092,12325,100,DA_MAG_00026
123080,CAZyme,-,GH13_13.hmm,2.1e-21,CP_000000001638_split_00001,17434,19132,100,DA_MAG_00020
137782,CAZyme,-,GH13_13.hmm,7.5e-20,CP_000000001981_split_00002,20026,21694,100,DA_MAG_00034
130291,CAZyme,-,GH13_13.hmm,9.5e-20,CP_000000001800_split_00001,10913,12788,100,DA_MAG_00033
124861,CAZyme,-,GH13_13.hmm,1.2e-19,CP_000000001679_split_00001,292,1975,100,DA_MAG_00060
132641,CAZyme,-,GH13_13.hmm,4.6e-19,CP_000000001856_split_00002,3025,4681,100,DA_MAG_00126
135830,CAZyme,-,GH13_13.hmm,7.1e-18,CP_000000001935_split_00001,20043,21981,100,DA_MAG_00020
119717,CAZyme,-,GH13_13.hmm,6.7e-17,CP_000000001562_split_00001,15992,17882,100,DA_MAG_00026
118416,CAZyme,-,GH13_13.hmm,1.5e-16,CP_000000001532_split_00002,14672,15203,100,DA_MAG_00011
124585,CAZyme,-,GH13_13.hmm,2.6e-16,CP_000000001672_split_00002,7992,9846,100,DA_MAG_00042
124142,CAZyme,-,GH13_13.hmm,2.1e-15,CP_000000001662_split_00001,17337,19233,100,DA_MAG_00003
132100,CAZyme,-,GH13_13.hmm,1.8e-13,CP_000000001843_split_00002,18286,19831,100,DA_MAG_00025
118690,CAZyme,-,GH13_14.hmm,8.200000000000001e-104,CP_000000001538_split_00001,21469,23608,100,DA_MAG_00055
119942,CAZyme,-,GH13_14.hmm,6.1e-56,CP_000000001566_split_00002,20653,24802,100,DA_MAG_00037
123790,CAZyme,-,GH13_14.hmm,1.1e-46,CP_000000001654_split_00001,11146,13264,100,DA_MAG_00011
127240,CAZyme,-,GH13_14.hmm,2.3e-38,CP_000000001730_split_00001,7529,9785,100,DA_MAG_00026
123080,CAZyme,-,GH13_14.hmm,1.7e-36,CP_000000001638_split_00001,17434,19132,100,DA_MAG_00020
124911,CAZyme,-,GH13_14.hmm,1.2e-34,CP_000000001680_split_00001,11092,12325,100,DA_MAG_00026
124861,CAZyme,-,GH13_14.hmm,2.0000000000000003e-34,CP_000000001679_split_00001,292,1975,100,DA_MAG_00060
137782,CAZyme,-,GH13_14.hmm,8.900000000000001e-34,CP_000000001981_split_00002,20026,21694,100,DA_MAG_00034
137196,CAZyme,-,GH13_14.hmm,1.8e-33,CP_000000001967_split_00001,16519,18262,100,DA_MAG_00060
132641,CAZyme,-,GH13_14.hmm,7.6e-33,CP_000000001856_split_00002,3025,4681,100,DA_MAG_00126
134638,CAZyme,-,GH13_14.hmm,8e-33,CP_000000001905_split_00002,18820,20491,100,DA_MAG_00037
122004,CAZyme,-,GH13_14.hmm,1.7000000000000003e-28,CP_000000001612_split_00001,4678,6403,100,DA_MAG_00060
118416,CAZyme,-,GH13_14.hmm,1.1e-23,CP_000000001532_split_00002,14672,15203,100,DA_MAG_00011
117907,CAZyme,-,GH13_14.hmm,1.3e-23,CP_000000001522_split_00001,14632,16087,100,DA_MAG_00097
130291,CAZyme,-,GH13_14.hmm,7.6e-23,CP_000000001800_split_00001,10913,12788,100,DA_MAG_00033
124585,CAZyme,-,GH13_14.hmm,7.800000000000001e-22,CP_000000001672_split_00002,7992,9846,100,DA_MAG_00042
137737,CAZyme,-,GH13_14.hmm,1.5e-21,CP_000000001980_split_00002,6407,7850,100,DA_MAG_00076
119717,CAZyme,-,GH13_14.hmm,4.1e-21,CP_000000001562_split_00001,15992,17882,100,DA_MAG_00026
134931,CAZyme,-,GH13_14.hmm,8.8e-21,CP_000000001913_split_00002,13991,16037,100,DA_MAG_00045
118451,CAZyme,-,GH13_14.hmm,3.9e-20,CP_000000001533_split_00001,20428,22570,100,DA_MAG_00101
116743,CAZyme,-,GH13_14.hmm,5.6e-20,CP_000000001497_split_00001,9347,11225,100,DA_MAG_00128
135830,CAZyme,-,GH13_14.hmm,8e-20,CP_000000001935_split_00001,20043,21981,100,DA_MAG_00020
117583,CAZyme,-,GH13_14.hmm,5.7e-19,CP_000000001515_split_00001,7450,9319,100,DA_MAG_00028
132100,CAZyme,-,GH13_14.hmm,6e-19,CP_000000001843_split_00002,18286,19831,100,DA_MAG_00025
124142,CAZyme,-,GH13_14.hmm,1.3e-18,CP_000000001662_split_00001,17337,19233,100,DA_MAG_00003
117762,CAZyme,-,GH13_14.hmm,3.2e-18,CP_000000001519_split_00001,7535,9416,100,DA_MAG_00042
117517,CAZyme,-,GH13_14.hmm,6.7e-18,CP_000000001513_split_00002,9277,11197,100,DA_MAG_00127
139577,CAZyme,-,GH13_14.hmm,1e-17,CP_000000002027_split_00002,3043,5125,100,DA_MAG_00086
133513,CAZyme,-,GH13_14.hmm,1.2e-17,CP_000000001880_split_00001,9919,11824,100,DA_MAG_00067
134724,CAZyme,-,GH13_14.hmm,2.1e-17,CP_000000001908_split_00001,20519,22865,100,DA_MAG_00028
133487,CAZyme,-,GH13_14.hmm,2.3e-17,CP_000000001879_split_00001,16544,18569,100,DA_MAG_00095
131242,CAZyme,-,GH13_14.hmm,6e-17,CP_000000001822_split_00002,3825,6075,100,DA_MAG_00043
129608,CAZyme,-,GH13_14.hmm,6.3e-17,CP_000000001784_split_00001,17387,19229,100,DA_MAG_00079
130296,CAZyme,-,GH13_14.hmm,7.4e-17,CP_000000001800_split_00001,19086,20985,100,DA_MAG_00033
123808,CAZyme,-,GH13_14.hmm,8.4e-17,CP_000000001654_split_00002,6903,9255,100,DA_MAG_00011
121674,CAZyme,-,GH13_14.hmm,1e-16,CP_000000001604_split_00001,20888,22790,100,DA_MAG_00062
118389,CAZyme,-,GH13_14.hmm,1.4e-16,CP_000000001532_split_00001,10204,11707,100,DA_MAG_00011
126076,CAZyme,-,GH13_14.hmm,2.8e-16,CP_000000001705_split_00001,4370,6293,100,DA_MAG_00037
137800,CAZyme,-,GH13_14.hmm,3.8e-15,CP_000000001982_split_00002,118,1975,100,DA_MAG_00041
127881,CAZyme,-,GH13_14.hmm,8.3e-15,CP_000000001744_split_00001,19140,21204,100,DA_MAG_00120
118418,CAZyme,-,GH13_14.hmm,1.3e-14,CP_000000001532_split_00002,15714,16695,100,DA_MAG_00011
127681,CAZyme,-,GH13_14.hmm,2.7e-14,CP_000000001739_split_00002,6814,8824,100,DA_MAG_00110
124923,CAZyme,-,GH13_14.hmm,3.3e-13,CP_000000001680_split_00002,1300,3223,100,DA_MAG_00026
123782,CAZyme,-,GH13_14.hmm,5e-13,CP_000000001653_split_00002,21614,23636,100,DA_MAG_00088
118416,CAZyme,-,GH13_15.hmm,4e-38,CP_000000001532_split_00002,14672,15203,100,DA_MAG_00011
118417,CAZyme,-,GH13_15.hmm,4.8e-15,CP_000000001532_split_00002,15203,15656,100,DA_MAG_00011
137782,CAZyme,-,GH13_16.hmm,6e-79,CP_000000001981_split_00002,20026,21694,100,DA_MAG_00034
123080,CAZyme,-,GH13_16.hmm,8.3e-79,CP_000000001638_split_00001,17434,19132,100,DA_MAG_00020
124861,CAZyme,-,GH13_16.hmm,2.1e-76,CP_000000001679_split_00001,292,1975,100,DA_MAG_00060
132641,CAZyme,-,GH13_16.hmm,1.7e-71,CP_000000001856_split_00002,3025,4681,100,DA_MAG_00126
132100,CAZyme,-,GH13_16.hmm,3.1e-59,CP_000000001843_split_00002,18286,19831,100,DA_MAG_00025
137196,CAZyme,-,GH13_16.hmm,2.2e-38,CP_000000001967_split_00001,16519,18262,100,DA_MAG_00060
130291,CAZyme,-,GH13_16.hmm,1.9000000000000002e-36,CP_000000001800_split_00001,10913,12788,100,DA_MAG_00033
124142,CAZyme,-,GH13_16.hmm,3.4000000000000003e-32,CP_000000001662_split_00001,17337,19233,100,DA_MAG_00003
124585,CAZyme,-,GH13_16.hmm,4.1000000000000003e-32,CP_000000001672_split_00002,7992,9846,100,DA_MAG_00042
119717,CAZyme,-,GH13_16.hmm,1.6e-30,CP_000000001562_split_00001,15992,17882,100,DA_MAG_00026
118451,CAZyme,-,GH13_16.hmm,1.2e-29,CP_000000001533_split_00001,20428,22570,100,DA_MAG_00101
135830,CAZyme,-,GH13_16.hmm,1.4999999999999998e-29,CP_000000001935_split_00001,20043,21981,100,DA_MAG_00020
122004,CAZyme,-,GH13_16.hmm,4.6e-29,CP_000000001612_split_00001,4678,6403,100,DA_MAG_00060
139577,CAZyme,-,GH13_16.hmm,6.9e-27,CP_000000002027_split_00002,3043,5125,100,DA_MAG_00086
134638,CAZyme,-,GH13_16.hmm,2.7e-26,CP_000000001905_split_00002,18820,20491,100,DA_MAG_00037
134931,CAZyme,-,GH13_16.hmm,3.4e-26,CP_000000001913_split_00002,13991,16037,100,DA_MAG_00045
127240,CAZyme,-,GH13_16.hmm,7.699999999999999e-25,CP_000000001730_split_00001,7529,9785,100,DA_MAG_00026
119942,CAZyme,-,GH13_16.hmm,2.7e-20,CP_000000001566_split_00002,20653,24802,100,DA_MAG_00037
124911,CAZyme,-,GH13_16.hmm,9.8e-19,CP_000000001680_split_00001,11092,12325,100,DA_MAG_00026
135045,CAZyme,-,GH13_16.hmm,6e-18,CP_000000001916_split_00002,245,1925,100,DA_MAG_00034
134724,CAZyme,-,GH13_16.hmm,7.9e-15,CP_000000001908_split_00001,20519,22865,100,DA_MAG_00028
121093,CAZyme,-,GH13_16.hmm,1e-14,CP_000000001591_split_00002,10131,11769,100,DA_MAG_00047
131242,CAZyme,-,GH13_16.hmm,4e-13,CP_000000001822_split_00002,3825,6075,100,DA_MAG_00043
123080,CAZyme,-,GH13_17.hmm,3.5e-86,CP_000000001638_split_00001,17434,19132,100,DA_MAG_00020
137782,CAZyme,-,GH13_17.hmm,2.9e-85,CP_000000001981_split_00002,20026,21694,100,DA_MAG_00034
124861,CAZyme,-,GH13_17.hmm,7.200000000000001e-81,CP_000000001679_split_00001,292,1975,100,DA_MAG_00060
132641,CAZyme,-,GH13_17.hmm,6.4000000000000005e-80,CP_000000001856_split_00002,3025,4681,100,DA_MAG_00126
132100,CAZyme,-,GH13_17.hmm,3.8e-50,CP_000000001843_split_00002,18286,19831,100,DA_MAG_00025
137196,CAZyme,-,GH13_17.hmm,1.9999999999999998e-32,CP_000000001967_split_00001,16519,18262,100,DA_MAG_00060
130291,CAZyme,-,GH13_17.hmm,1.8000000000000001e-22,CP_000000001800_split_00001,10913,12788,100,DA_MAG_00033
124585,CAZyme,-,GH13_17.hmm,6.700000000000001e-22,CP_000000001672_split_00002,7992,9846,100,DA_MAG_00042
135830,CAZyme,-,GH13_17.hmm,1e-21,CP_000000001935_split_00001,20043,21981,100,DA_MAG_00020
124142,CAZyme,-,GH13_17.hmm,7.4e-21,CP_000000001662_split_00001,17337,19233,100,DA_MAG_00003
134638,CAZyme,-,GH13_17.hmm,1.5e-20,CP_000000001905_split_00002,18820,20491,100,DA_MAG_00037
122004,CAZyme,-,GH13_17.hmm,1.8e-20,CP_000000001612_split_00001,4678,6403,100,DA_MAG_00060
119717,CAZyme,-,GH13_17.hmm,2.4e-20,CP_000000001562_split_00001,15992,17882,100,DA_MAG_00026
124911,CAZyme,-,GH13_17.hmm,1.6e-19,CP_000000001680_split_00001,11092,12325,100,DA_MAG_00026
127240,CAZyme,-,GH13_17.hmm,3.9e-18,CP_000000001730_split_00001,7529,9785,100,DA_MAG_00026
118451,CAZyme,-,GH13_17.hmm,4e-16,CP_000000001533_split_00001,20428,22570,100,DA_MAG_00101
134931,CAZyme,-,GH13_17.hmm,4.2e-16,CP_000000001913_split_00002,13991,16037,100,DA_MAG_00045
139577,CAZyme,-,GH13_17.hmm,6.1e-16,CP_000000002027_split_00002,3043,5125,100,DA_MAG_00086
119942,CAZyme,-,GH13_17.hmm,9.3e-16,CP_000000001566_split_00002,20653,24802,100,DA_MAG_00037
131242,CAZyme,-,GH13_17.hmm,2.2e-13,CP_000000001822_split_00002,3825,6075,100,DA_MAG_00043
135045,CAZyme,-,GH13_18.hmm,1.5999999999999998e-90,CP_000000001916_split_00002,245,1925,100,DA_MAG_00034
121093,CAZyme,-,GH13_18.hmm,5.2e-86,CP_000000001591_split_00002,10131,11769,100,DA_MAG_00047
132641,CAZyme,-,GH13_18.hmm,2.7e-26,CP_000000001856_split_00002,3025,4681,100,DA_MAG_00126
137782,CAZyme,-,GH13_18.hmm,1.9e-23,CP_000000001981_split_00002,20026,21694,100,DA_MAG_00034
123080,CAZyme,-,GH13_18.hmm,5.2e-23,CP_000000001638_split_00001,17434,19132,100,DA_MAG_00020
124861,CAZyme,-,GH13_18.hmm,1.3e-21,CP_000000001679_split_00001,292,1975,100,DA_MAG_00060
137196,CAZyme,-,GH13_18.hmm,1.2e-13,CP_000000001967_split_00001,16519,18262,100,DA_MAG_00060
119942,CAZyme,-,GH13_19.hmm,1.3e-52,CP_000000001566_split_00002,20653,24802,100,DA_MAG_00037
137196,CAZyme,-,GH13_19.hmm,5e-36,CP_000000001967_split_00001,16519,18262,100,DA_MAG_00060
134638,CAZyme,-,GH13_19.hmm,3.4e-30,CP_000000001905_split_00002,18820,20491,100,DA_MAG_00037
127240,CAZyme,-,GH13_19.hmm,1.3999999999999998e-29,CP_000000001730_split_00001,7529,9785,100,DA_MAG_00026
122004,CAZyme,-,GH13_19.hmm,1.4000000000000001e-28,CP_000000001612_split_00001,4678,6403,100,DA_MAG_00060
124861,CAZyme,-,GH13_19.hmm,1.7e-25,CP_000000001679_split_00001,292,1975,100,DA_MAG_00060
137782,CAZyme,-,GH13_19.hmm,1.4e-21,CP_000000001981_split_00002,20026,21694,100,DA_MAG_00034
119717,CAZyme,-,GH13_19.hmm,1.7e-21,CP_000000001562_split_00001,15992,17882,100,DA_MAG_00026
118451,CAZyme,-,GH13_19.hmm,7.2e-21,CP_000000001533_split_00001,20428,22570,100,DA_MAG_00101
132641,CAZyme,-,GH13_19.hmm,1.1e-20,CP_000000001856_split_00002,3025,4681,100,DA_MAG_00126
130291,CAZyme,-,GH13_19.hmm,2e-20,CP_000000001800_split_00001,10913,12788,100,DA_MAG_00033
123080,CAZyme,-,GH13_19.hmm,1.7e-19,CP_000000001638_split_00001,17434,19132,100,DA_MAG_00020
124911,CAZyme,-,GH13_19.hmm,5.8e-19,CP_000000001680_split_00001,11092,12325,100,DA_MAG_00026
132100,CAZyme,-,GH13_19.hmm,1.6e-18,CP_000000001843_split_00002,18286,19831,100,DA_MAG_00025
137737,CAZyme,-,GH13_19.hmm,2.7e-18,CP_000000001980_split_00002,6407,7850,100,DA_MAG_00076
135830,CAZyme,-,GH13_19.hmm,7.6e-18,CP_000000001935_split_00001,20043,21981,100,DA_MAG_00020
124585,CAZyme,-,GH13_19.hmm,8.2e-18,CP_000000001672_split_00002,7992,9846,100,DA_MAG_00042
117907,CAZyme,-,GH13_19.hmm,5.7e-17,CP_000000001522_split_00001,14632,16087,100,DA_MAG_00097
134931,CAZyme,-,GH13_19.hmm,3.4e-16,CP_000000001913_split_00002,13991,16037,100,DA_MAG_00045
139577,CAZyme,-,GH13_19.hmm,5.1e-16,CP_000000002027_split_00002,3043,5125,100,DA_MAG_00086
124142,CAZyme,-,GH13_19.hmm,3e-14,CP_000000001662_split_00001,17337,19233,100,DA_MAG_00003
118416,CAZyme,-,GH13_19.hmm,7.3e-13,CP_000000001532_split_00002,14672,15203,100,DA_MAG_00011
119942,CAZyme,-,GH13_1.hmm,7.8e-54,CP_000000001566_split_00002,20653,24802,100,DA_MAG_00037
137196,CAZyme,-,GH13_1.hmm,4.4e-43,CP_000000001967_split_00001,16519,18262,100,DA_MAG_00060
134638,CAZyme,-,GH13_1.hmm,1.7e-40,CP_000000001905_split_00002,18820,20491,100,DA_MAG_00037
122004,CAZyme,-,GH13_1.hmm,2e-38,CP_000000001612_split_00001,4678,6403,100,DA_MAG_00060
127240,CAZyme,-,GH13_1.hmm,5e-36,CP_000000001730_split_00001,7529,9785,100,DA_MAG_00026
123080,CAZyme,-,GH13_1.hmm,3.1e-35,CP_000000001638_split_00001,17434,19132,100,DA_MAG_00020
137782,CAZyme,-,GH13_1.hmm,3.3e-35,CP_000000001981_split_00002,20026,21694,100,DA_MAG_00034
124861,CAZyme,-,GH13_1.hmm,1.7e-34,CP_000000001679_split_00001,292,1975,100,DA_MAG_00060
132641,CAZyme,-,GH13_1.hmm,1.2000000000000001e-30,CP_000000001856_split_00002,3025,4681,100,DA_MAG_00126
124911,CAZyme,-,GH13_1.hmm,1.0000000000000001e-28,CP_000000001680_split_00001,11092,12325,100,DA_MAG_00026
137737,CAZyme,-,GH13_1.hmm,4.4000000000000005e-27,CP_000000001980_split_00002,6407,7850,100,DA_MAG_00076
135830,CAZyme,-,GH13_1.hmm,5.5e-27,CP_000000001935_split_00001,20043,21981,100,DA_MAG_00020
132100,CAZyme,-,GH13_1.hmm,6.1e-27,CP_000000001843_split_00002,18286,19831,100,DA_MAG_00025
130291,CAZyme,-,GH13_1.hmm,1.1e-26,CP_000000001800_split_00001,10913,12788,100,DA_MAG_00033
134931,CAZyme,-,GH13_1.hmm,1.6e-26,CP_000000001913_split_00002,13991,16037,100,DA_MAG_00045
117907,CAZyme,-,GH13_1.hmm,3.4999999999999997e-25,CP_000000001522_split_00001,14632,16087,100,DA_MAG_00097
119717,CAZyme,-,GH13_1.hmm,5.099999999999999e-25,CP_000000001562_split_00001,15992,17882,100,DA_MAG_00026
124585,CAZyme,-,GH13_1.hmm,1.3e-23,CP_000000001672_split_00002,7992,9846,100,DA_MAG_00042
118451,CAZyme,-,GH13_1.hmm,4.7e-23,CP_000000001533_split_00001,20428,22570,100,DA_MAG_00101
124142,CAZyme,-,GH13_1.hmm,5.600000000000001e-23,CP_000000001662_split_00001,17337,19233,100,DA_MAG_00003
139577,CAZyme,-,GH13_1.hmm,1.9e-22,CP_000000002027_split_00002,3043,5125,100,DA_MAG_00086
118690,CAZyme,-,GH13_1.hmm,7.8e-15,CP_000000001538_split_00001,21469,23608,100,DA_MAG_00055
118416,CAZyme,-,GH13_1.hmm,8.1e-14,CP_000000001532_split_00002,14672,15203,100,DA_MAG_00011
118389,CAZyme,-,GH13_1.hmm,1e-13,CP_000000001532_split_00001,10204,11707,100,DA_MAG_00011
131242,CAZyme,-,GH13_1.hmm,8.9e-13,CP_000000001822_split_00002,3825,6075,100,DA_MAG_00043
137196,CAZyme,-,GH13_20.hmm,7e-120,CP_000000001967_split_00001,16519,18262,100,DA_MAG_00060
122004,CAZyme,-,GH13_20.hmm,1.3e-113,CP_000000001612_split_00001,4678,6403,100,DA_MAG_00060
134638,CAZyme,-,GH13_20.hmm,1.3999999999999999e-112,CP_000000001905_split_00002,18820,20491,100,DA_MAG_00037
124585,CAZyme,-,GH13_20.hmm,3.9e-88,CP_000000001672_split_00002,7992,9846,100,DA_MAG_00042
119717,CAZyme,-,GH13_20.hmm,4.6000000000000003e-88,CP_000000001562_split_00001,15992,17882,100,DA_MAG_00026
135830,CAZyme,-,GH13_20.hmm,1.1e-87,CP_000000001935_split_00001,20043,21981,100,DA_MAG_00020
118451,CAZyme,-,GH13_20.hmm,2.8e-87,CP_000000001533_split_00001,20428,22570,100,DA_MAG_00101
139577,CAZyme,-,GH13_20.hmm,1.4e-85,CP_000000002027_split_00002,3043,5125,100,DA_MAG_00086
130291,CAZyme,-,GH13_20.hmm,1.8e-85,CP_000000001800_split_00001,10913,12788,100,DA_MAG_00033
124142,CAZyme,-,GH13_20.hmm,9.5e-85,CP_000000001662_split_00001,17337,19233,100,DA_MAG_00003
134931,CAZyme,-,GH13_20.hmm,4.7e-84,CP_000000001913_split_00002,13991,16037,100,DA_MAG_00045
124861,CAZyme,-,GH13_20.hmm,2.2e-55,CP_000000001679_split_00001,292,1975,100,DA_MAG_00060
137782,CAZyme,-,GH13_20.hmm,1.3e-53,CP_000000001981_split_00002,20026,21694,100,DA_MAG_00034
123080,CAZyme,-,GH13_20.hmm,2.3e-52,CP_000000001638_split_00001,17434,19132,100,DA_MAG_00020
132641,CAZyme,-,GH13_20.hmm,1.9e-50,CP_000000001856_split_00002,3025,4681,100,DA_MAG_00126
132100,CAZyme,-,GH13_20.hmm,2.9e-48,CP_000000001843_split_00002,18286,19831,100,DA_MAG_00025
119942,CAZyme,-,GH13_20.hmm,2.3e-46,CP_000000001566_split_00002,20653,24802,100,DA_MAG_00037
124911,CAZyme,-,GH13_20.hmm,1.5000000000000002e-38,CP_000000001680_split_00001,11092,12325,100,DA_MAG_00026
127240,CAZyme,-,GH13_20.hmm,1.5e-32,CP_000000001730_split_00001,7529,9785,100,DA_MAG_00026
118690,CAZyme,-,GH13_20.hmm,2.2e-20,CP_000000001538_split_00001,21469,23608,100,DA_MAG_00055
137737,CAZyme,-,GH13_20.hmm,3.3e-20,CP_000000001980_split_00002,6407,7850,100,DA_MAG_00076
126581,CAZyme,-,GH13_20.hmm,1.4e-18,CP_000000001715_split_00001,16367,18599,100,DA_MAG_00126
117907,CAZyme,-,GH13_20.hmm,3.8e-18,CP_000000001522_split_00001,14632,16087,100,DA_MAG_00097
123790,CAZyme,-,GH13_20.hmm,9.5e-17,CP_000000001654_split_00001,11146,13264,100,DA_MAG_00011
117583,CAZyme,-,GH13_20.hmm,4.3e-13,CP_000000001515_split_00001,7450,9319,100,DA_MAG_00028
118451,CAZyme,-,GH13_21.hmm,1.9e-86,CP_000000001533_split_00001,20428,22570,100,DA_MAG_00101
139577,CAZyme,-,GH13_21.hmm,6.9e-83,CP_000000002027_split_00002,3043,5125,100,DA_MAG_00086
134931,CAZyme,-,GH13_21.hmm,5.2e-81,CP_000000001913_split_00002,13991,16037,100,DA_MAG_00045
130291,CAZyme,-,GH13_21.hmm,1.4e-76,CP_000000001800_split_00001,10913,12788,100,DA_MAG_00033
137196,CAZyme,-,GH13_21.hmm,6e-72,CP_000000001967_split_00001,16519,18262,100,DA_MAG_00060
135830,CAZyme,-,GH13_21.hmm,6.2e-72,CP_000000001935_split_00001,20043,21981,100,DA_MAG_00020
122004,CAZyme,-,GH13_21.hmm,7.5e-72,CP_000000001612_split_00001,4678,6403,100,DA_MAG_00060
119717,CAZyme,-,GH13_21.hmm,7.700000000000001e-71,CP_000000001562_split_00001,15992,17882,100,DA_MAG_00026
124142,CAZyme,-,GH13_21.hmm,9.6e-71,CP_000000001662_split_00001,17337,19233,100,DA_MAG_00003
124585,CAZyme,-,GH13_21.hmm,4.1999999999999996e-70,CP_000000001672_split_00002,7992,9846,100,DA_MAG_00042
134638,CAZyme,-,GH13_21.hmm,1.7999999999999998e-69,CP_000000001905_split_00002,18820,20491,100,DA_MAG_00037
123080,CAZyme,-,GH13_21.hmm,5.200000000000001e-60,CP_000000001638_split_00001,17434,19132,100,DA_MAG_00020
124861,CAZyme,-,GH13_21.hmm,9.100000000000001e-60,CP_000000001679_split_00001,292,1975,100,DA_MAG_00060
137782,CAZyme,-,GH13_21.hmm,4.5000000000000003e-57,CP_000000001981_split_00002,20026,21694,100,DA_MAG_00034
132641,CAZyme,-,GH13_21.hmm,8.2e-56,CP_000000001856_split_00002,3025,4681,100,DA_MAG_00126
132100,CAZyme,-,GH13_21.hmm,1.7e-50,CP_000000001843_split_00002,18286,19831,100,DA_MAG_00025
119942,CAZyme,-,GH13_21.hmm,3.5000000000000003e-34,CP_000000001566_split_00002,20653,24802,100,DA_MAG_00037
124911,CAZyme,-,GH13_21.hmm,4.3e-29,CP_000000001680_split_00001,11092,12325,100,DA_MAG_00026
127240,CAZyme,-,GH13_21.hmm,7.599999999999999e-24,CP_000000001730_split_00001,7529,9785,100,DA_MAG_00026
137782,CAZyme,-,GH13_23.hmm,4.3e-114,CP_000000001981_split_00002,20026,21694,100,DA_MAG_00034
123080,CAZyme,-,GH13_23.hmm,2e-111,CP_000000001638_split_00001,17434,19132,100,DA_MAG_00020
124861,CAZyme,-,GH13_23.hmm,2.8e-106,CP_000000001679_split_00001,292,1975,100,DA_MAG_00060
132641,CAZyme,-,GH13_23.hmm,9.2e-99,CP_000000001856_split_00002,3025,4681,100,DA_MAG_00126
132100,CAZyme,-,GH13_23.hmm,5e-63,CP_000000001843_split_00002,18286,19831,100,DA_MAG_00025
