gene,donor_3_jejunum
gene_3694613,1
MC-0-1_GL0055290,1
NZ_NHMT01000001.1_cds_WP_065533373.1_1257,1
NZ_CP021422.1_cds_WP_066533951.1_1454,1
5-4_GL0022679,1
gene_146869,1
5-5_GL0021866,1
NZ_QWMU01000006.1_cds_WP_112194476.1_1801,1
AF73-05_11_GL0032817,1
gene_734785,1
Food_11_GL0073653,1
gene_2383188,1
Food_4_GL0045617,1
gene_4446134,1
2-1_GL0089632,1
gene_3215680,1
gene_2873215,1
HF-F_10_GL0330895,1
gene_2519626,1
gene_238524,1
3-5_GL0090391,1
MH-6-1_GL0083877,1
gene_2850790,1
17_GL0102431,1
gene_3455998,1
gene_1181937,1
gene_4446491,1
ERR1211992_Scaf18_1666,1
7-4_GL0055837,1
2A-dyr13-07_GL0022673,1
5-2_GL0090175,1
DSM22607_4_GL0155611,1
gene_2429662,1
NZ_CP021422.1_cds_3063,1
gene_908660,1
NZ_KE159646.1_cds_WP_016310035.1_1780,1
gene_3542232,1
MH-6-5_GL0088641,1
Food_11_GL0098882,1
Group2-2A_GL0000595,1
10_GL0030352,1
7-8_GL0041415,1
gene_4298676,1
OB-1_9_GL0016956,1
S-Fe10_GL0147087,1
gene_2985347,1
Food_10_GL0059974,1
gene_805749,1
gene_3352041,1
gene_912256,1
gene_3513333,1
45_GL0067927,1
gene_3874952,1
gene_2036820,1
gene_313524,1
Chow_1_GL0180737,1
gene_933957,1
HF-F_13_GL0210594,1
G1-1A_GL0116169,1
NZ_QWMU01000118.1_cds_WP_004049386.1_119,1
NZ_NHMT01000001.1_cds_WP_065533649.1_763,1
Food_1_GL0252211,1
23_GL0023780,1
NZ_RAYX01000037.1_cds_1095,1
gene_3117937,1
gene_1129266,1
gene_2376830,1
AF73-05_9_GL0312600,1
gene_780297,1
2_GL0143453,1
gene_3249748,1
26_GL0107500,1
gene_3354457,1
gene_3221508,1
gene_2097314,1
gene_3018131,1
gene_4120571,1
Food_11_GL0345265,1
12_GL0031677,1
NZ_RAYX01000008.1_cds_WP_120376524.1_1797,1
gene_1570054,1
gene_2992489,1
NZ_RAYX01000016.1_cds_WP_120376750.1_463,1
NZ_RAYH01000001.1_cds_WP_002515285.1_220,1
4-3_GL0037601,1
S-Fe10_GL0040137,1
OB-1_5_GL0211310,1
2-2_GL0018301,1
gene_442389,1
Food_5_GL0300259,1
10_GL0018044,1
HF-F_13_GL0168738,1
gene_3191751,1
4-8_GL0100149,1
2A-dyr13-07_GL0011938,1
S-Fe10_GL0095521,1
gene_3490411,1
gene_739218,1
gene_238514,1
2A-dyr16-07_GL0044494,1
35_GL0016949,1
gene_631335,1
gene_4574526,1
gene_3833678,1
gene_3377672,1
gene_3824918,1
1-4_GL0070786,1
41_GL0096270,1
S-Fe9_GL0203086,1
NZ_QWMU01000041.1_cds_WP_004049416.1_1221,1
gene_2165996,1
gene_3746065,1
gene_2580809,1
S-Fe3_GL0137773,1
gene_2198137,1
Food_12_GL0202371,1
1B-dyr12-07_GL0028428,1
gene_1090452,1
7-3_GL0056992,1
10_GL0070865,1
Food_2_GL0096225,1
G1-7A_GL0141487,1
gene_2151493,1
gene_2039847,1
NZ_CP021422.1_cds_WP_066535839.1_598,1
5-2_GL0041198,1
gene_777101,1
Food_14_GL0098148,1
G1-1A_GL0063193,1
3-6_GL0068395,1
AF73-05_10_GL0027195,1
gene_1088127,1
gene_3635987,1
gene_1015316,1
AF73-05_7_GL0133540,1
AF73-05_2_GL0153215,1
gene_268892,1
AF73-05_2_GL0074713,1
Chow_7_GL0276945,1
gene_158545,1
gene_3899453,1
gene_3066186,1
6-1_GL0066794,1
Food_7_GL0372726,1
Food_10_GL0224714,1
gene_4584230,1
ERR1211980_Scaf81_3462,1
NZ_NHMT01000001.1_cds_WP_065533165.1_1679,1
gene_2646365,1
gene_3090722,1
S-Fe20_GL0164787,1
S-Fe4_GL0098850,1
4-7_GL0144837,1
NZ_AUGK01000013.1_cds_1928,1
gene_2471560,1
4-8_GL0078288,1
S-Fe20_GL0085144,1
S-Fe3_GL0027216,1
gene_1243448,1
gene_273530,1
gene_1860386,1
gene_1164017,1
2_GL0001320,1
gene_1832353,1
AF73-05_14_GL0025918,1
6-1_GL0096233,1
NZ_RAYX01000011.1_cds_WP_120376630.1_156,1
S-Fe3_GL0233575,1
gene_591798,1
gene_482167,1
1-1_GL0126139,1
4-1_GL0002065,1
Group2-1A_GL0116046,1
NZ_RAYX01000123.1_cds_WP_120377661.1_175,1
gene_3143535,1
NZ_RAZF01000018.1_cds_WP_120427942.1_564,1
S-Fe7_GL0223076,1
11_GL0044425,1
2_GL0052873,1
ERR1211992_Scaf4_432,1
gene_2755964,1
8-3_GL0117338,1
11_GL0045490,1
Food_11_GL0294150,1
S-Fe17_GL0040224,1
AF73-05_14_GL0039646,1
MC-0-1_GL0002570,1
NZ_RAYX01000045.1_cds_WP_120377186.1_1223,1
gene_3128697,1
gene_1988561,1
gene_1709599,1
2-1_GL0028877,1
gene_953749,1
gene_3969153,1
gene_2294044,1
8-8_GL0105163,1
Group2-8A_GL0004933,1
8-8_GL0083773,1
4-1_GL0024021,1
1-8_GL0052132,1
gene_3896918,1
11_GL0066861,1
11_GL0028528,1
gene_871741,1
gene_3550187,1
gene_268173,1
gene_2558061,1
OB-1_3_GL0052366,1
AF73-05_13_GL0174985,1
Chow_7_GL0145789,1
2-8_GL0088233,1
gene_2210844,1
2A-dyr13-07_GL0041086,1
gene_3821645,1
3-7_GL0035331,1
gene_4209538,1
gene_570809,1
2-1_GL0018272,1
gene_1009346,1
gene_3456773,1
6-8_GL0001202,1
3_GL0122322,1
gene_2762898,1
HF-F_5_GL0029596,1
S-Fe20_GL0088133,1
MC-6-2_GL0030269,1
gene_4130271,1
gene_4458229,1
8_GL0061336,1
gene_391822,1
Food_4_GL0069580,1
gene_3642685,1
Food_9_GL0372264,1
gene_4011638,1
Food_11_GL0186085,1
NZ_RAYY01000058.1_cds_WP_120424910.1_4104,1
7-1_GL0015580,1
gene_1979319,1
AF73-05_14_GL0005016,1
17_GL0032209,1
gene_2195291,1
DSM22607_6_GL0153014,1
11_GL0041167,1
gene_4149371,1
gene_4565816,1
Food_11_GL0261535,1
gene_3226151,1
5-2_GL0026582,1
HF-F_11_GL0114772,1
23_GL0074644,1
NZ_AUGK01000004.1_cds_WP_084636210.1_711,1
gene_2780475,1
2788631292,1
DSM22607_5_GL0185502,1
Food_6_GL0183781,1
Group2-4A_GL0034008,1
30_GL0044305,1
NZ_QZFS01000003.1_cds_WP_129174553.1_5322,1
34_GL0034682,1
11_GL0101711,1
gene_3823205,1
gene_790398,1
3-5_GL0026482,1
2A-dyr13-07_GL0038654,1
31_GL0027164,1
1-1_GL0140271,1
gene_3419078,1
gene_3468267,1
17_GL0136482,1
2A-dyr14-06_GL0046778,1
NZ_NHMT01000001.1_cds_WP_065533081.1_1808,1
2-1_GL0052981,1
Chow_2_GL0005424,1
gene_4535466,1
5_GL0007397,1
Food_14_GL0323449,1
gene_3153776,1
gene_321215,1
gene_3850809,1
gene_3758390,1
AF73-05_11_GL0106835,1
NZ_RAYH01000021.1_cds_WP_002515144.1_2347,1
11_GL0032782,1
gene_1346954,1
gene_2733535,1
gene_40792,1
1-5_GL0012346,1
gene_3976206,1
gene_1696076,1
Chow_2_GL0189118,1
2A-dyr14-07_GL0053418,1
OB-1_9_GL0194745,1
NZ_KE159646.1_cds_WP_016309056.1_800,1
gene_1272763,1
gene_1790184,1
NZ_RAYY01000056.1_cds_WP_120426527.1_4065,1
gene_3813915,1
gene_3838854,1
8-4_GL0074574,1
gene_508433,1
OB-1_8_GL0041334,1
MH-6-2_GL0044547,1
OB-1_7_GL0119547,1
Food_9_GL0177957,1
HF-F_13_GL0216329,1
8-1_GL0130371,1
HF-S_14_GL0039510,1
HF-F_13_GL0016685,1
gene_2300692,1
AF73-05_10_GL0300760,1
gene_2311405,1
53_GL0113990,1
S-Fe10_GL0109383,1
HF-S_4_GL0020618,1
11_GL0080016,1
gene_3781221,1
HF-F_6_GL0186279,1
10_GL0039429,1
DSM22607_11_GL0374018,1
4-1_GL0082402,1
gene_1790039,1
gene_1834991,1
gene_1143709,1
gene_2880249,1
gene_1158674,1
gene_180903,1
AF73-05_10_GL0263987,1
7-1_GL0002316,1
gene_915260,1
55_GL0049750,1
18_GL0075040,1
gene_447650,1
11_GL0089621,1
NZ_KB822424.1_cds_WP_004042971.1_999,1
gene_1503750,1
1A-dyr4-07_GL0105625,1
gene_2828115,1
gene_3237073,1
gene_1885045,1
3-3_GL0021927,1
S-Fe6_GL0112910,1
NZ_NHMT01000001.1_cds_WP_065533144.1_1708,1
NZ_KB822493.1_cds_WP_040469770.1_3395,1
gene_1157510,1
54_GL0103410,1
gene_1179707,1
gene_1229946,1
gene_3548013,1
51_GL0003640,1
gene_717560,1
gene_1805642,1
MH-6-3_GL0009811,1
16_GL0066436,1
2A-dyr14-07_GL0030300,1
gene_3330276,1
HF-S_9_GL0354661,1
NZ_AUGK01000003.1_cds_WP_028026007.1_387,1
gene_1346998,1
3-5_GL0085722,1
gene_3313815,1
gene_3263090,1
Chow_1_GL0249380,1
G1-1A_GL0055609,1
NZ_RAZH01000002.1_cds_WP_120391382.1_1339,1
Chow_1_GL0005309,1
NZ_NHMT01000001.1_cds_WP_065533423.1_1159,1
10_GL0079394,1
gene_1287291,1
4_GL0053842,1
2A-dyr13-07_GL0000356,1
20_GL0062164,1
AF73-05_11_GL0084585,1
MC-0-3_GL0047768,1
gene_308910,1
S-Fe3_GL0051516,1
2A-dyr16-07_GL0088118,1
2A-dyr14-07_GL0022858,1
MC-0-1_GL0094714,1
G1-5A_GL0074002,1
gene_519607,1
Food_2_GL0211342,1
MC-0-1_GL0079530,1
HF-F_13_GL0198040,1
6-4_GL0000224,1
5-1_GL0026578,1
S-Fe6_GL0195154,1
8-1_GL0127559,1
gene_3425617,1
HF-F_13_GL0085600,1
10_GL0096203,1
gene_4411673,1
gene_4402929,1
HF-S_14_GL0318378,1
Food_9_GL0302777,1
S-Fe4_GL0141985,1
8-3_GL0083998,1
NZ_KB822452.1_cds_WP_004075495.1_2991,1
8-2_GL0105695,1
gene_1682731,1
gene_3432823,1
gene_3126237,1
S-Fe11_GL0145386,1
gene_3314023,1
gene_293526,1
29_GL0144698,1
AF73-05_14_GL0145064,1
1-4_GL0039535,1
gene_4532231,1
gene_3077673,1
gene_3586647,1
HF-F_14_GL0095536,1
G1-1A_GL0002599,1
gene_1538639,1
gene_151667,1
DSM22607_3_GL0239789,1
gene_3970464,1
1A-dyr2-07_GL0073885,1
gene_2015630,1
gene_455841,1
NZ_KE159646.1_cds_WP_016308545.1_297,1
gene_3140804,1
gene_3320381,1
gene_1332687,1
gene_3640158,1
gene_3117072,1
7-1_GL0053183,1
gene_263129,1
2A-dyr13-07_GL0017772,1
Food_12_GL0066363,1
gene_4421837,1
G1-1A_GL0024889,1
2-1_GL0043525,1
HF-F_13_GL0133305,1
gene_4024342,1
HF-F_13_GL0387899,1
2A-dyr13-07_GL0028279,1
gene_854732,1
gene_3797755,1
NZ_RAYX01000096.1_cds_WP_120377552.1_1855,1
NZ_KB822445.1_cds_WP_004072131.1_1807,1
gene_3454971,1
NZ_RAYQ01000014.1_cds_WP_120470556.1_493,1
gene_1641053,1
23_GL0038235,1
HF-F_13_GL0046760,1
8-2_GL0003969,1
HF-F_13_GL0313428,1
HF-F_13_GL0454264,1
S-Fe11_GL0093386,1
MC-6-3_GL0036833,1
gene_391148,1
gene_3400513,1
7-8_GL0087287,1
gene_4419560,1
gene_2509713,1
Food_6_GL0034771,1
gene_4262988,1
gene_833487,1
10_GL0055282,1
gene_3380586,1
gene_341708,1
NZ_KE159646.1_cds_WP_016308708.1_460,1
12_GL0087929,1
Food_13_GL0174302,1
OB-1_6_GL0206171,1
Food_14_GL0104228,1
MC-6-2_GL0076619,1
gene_4008793,1
8-8_GL0107486,1
gene_2502267,1
1A-dyr2-07_GL0069647,1
26_GL0075409,1
gene_4540456,1
HF-F_6_GL0119063,1
S-Fe4_GL0090705,1
2-7_GL0088887,1
gene_3284336,1
gene_4312509,1
gene_3895996,1
MC-6-5_GL0131668,1
Food_11_GL0050010,1
S-Fe20_GL0085708,1
1-2_GL0096214,1
gene_1809161,1
gene_497444,1
Food_1_GL0003925,1
11_GL0159339,1
gene_608615,1
DSM22607_3_GL0007852,1
17_GL0160898,1
gene_1044530,1
6-5_GL0037160,1
Chow_5_GL0341559,1
gene_4253783,1
gene_3917216,1
S-Fe20_GL0105804,1
10_GL0009609,1
24_GL0004475,1
HF-F_2_GL0071795,1
G1-5A_GL0171300,1
10_GL0030314,1
gene_3611244,1
Food_3_GL0031737,1
gene_4268236,1
2-8_GL0029692,1
gene_2686564,1
AF73-05_11_GL0107461,1
Food_14_GL0090254,1
gene_2023188,1
1-6_GL0005866,1
gene_697002,1
gene_2881925,1
18_GL0095602,1
gene_3545949,1
MC-6-3_GL0057223,1
G1-3A_GL0005670,1
S-Fe18_GL0070209,1
Food_12_GL0197073,1
8-6_GL0035207,1
gene_1495106,1
Food_4_GL0004369,1
1A-dyr2-07_GL0034182,1
5_GL0133679,1
ERR1212009_Scaf92_2004,1
gene_4384994,1
1A-dyr2-07_GL0045388,1
MC-6-4_GL0001317,1
gene_2533793,1
12_GL0136698,1
NZ_KB822436.1_cds_WP_004045995.1_1619,1
gene_1241008,1
Food_11_GL0260780,1
11_GL0055374,1
G1-7A_GL0095288,1
gene_671909,1
OB-1_1_GL0438294,1
17_GL0030380,1
gene_1817241,1
gene_3077337,1
gene_4209677,1
Food_14_GL0049531,1
gene_2870582,1
NZ_QWMU01000009.1_cds_WP_004047711.1_2214,1
11_GL0046941,1
Group2-3A_GL0155781,1
gene_477052,1
2-1_GL0104661,1
AF73-05_10_GL0267251,1
NZ_KE159646.1_cds_WP_016308968.1_714,1
gene_2486370,1
gene_2532982,1
DSM22607_12_GL0310948,1
8-6_GL0027224,1
NZ_KB822441.1_cds_WP_004068995.1_417,1
48_GL0066134,1
Food_10_GL0073571,1
HF-F_13_GL0014403,1
gene_1807468,1
gene_1809075,1
gene_1717747,1
NZ_KB822467.1_cds_WP_004081396.1_5088,1
gene_238508,1
HF-F_10_GL0001825,1
NZ_QWMU01000029.1_cds_WP_004050459.1_884,1
HF-F_7_GL0105550,1
Food_1_GL0276441,1
gene_1730747,1
Food_1_GL0271193,1
gene_4158732,1
gene_1624035,1
AF73-05_10_GL0034423,1
gene_1825775,1
gene_846903,1
gene_2890735,1
gene_3397629,1
ERR1211992_Scaf4_402,1
Food_9_GL0180912,1
NZ_KE159646.1_cds_WP_016308470.1_221,1
gene_2248901,1
5-3_GL0078425,1
OB-1_7_GL0139510,1
1-7_GL0067354,1
gene_1839994,1
13_GL0041100,1
DSM22607_4_GL0366903,1
NZ_KB822469.1_cds_WP_004082499.1_5537,1
20_GL0002315,1
8-1_GL0086024,1
gene_3823859,1
gene_1390980,1
gene_2601843,1
gene_401712,1
S-Fe20_GL0051961,1
gene_382941,1
OB-1_5_GL0215458,1
gene_2479652,1
gene_2805970,1
gene_3753006,1
S-Fe16_GL0095275,1
Food_11_GL0073663,1
S-Fe10_GL0096568,1
gene_1837665,1
Food_10_GL0025513,1
Food_1_GL0005834,1
NZ_RAYY01000023.1_cds_WP_120423450.1_1851,1
gene_877055,1
gene_2606227,1
DSM22607_3_GL0397929,1
10_GL0030746,1
4-1_GL0010010,1
gene_1176880,1
AF73-05_11_GL0070546,1
48_GL0019980,1
gene_905129,1
17_GL0124619,1
gene_734800,1
DSM22607_1_GL0285543,1
gene_3432426,1
gene_2245412,1
gene_1359109,1
AF73-05_6_GL0203423,1
AF73-05_4_GL0379447,1
4-7_GL0098867,1
gene_2306454,1
11_GL0042534,1
NZ_QWMU01000045.1_cds_WP_119448356.1_1314,1
11_GL0042232,1
5-8_GL0128854,1
S-Fe16_GL0024807,1
8-1_GL0047217,1
NZ_KB822441.1_cds_WP_004069474.1_677,1
17_GL0068525,1
HF-F_2_GL0031242,1
11_GL0074654,1
gene_3817053,1
6-4_GL0040088,1
gene_4548977,1
gene_3264756,1
gene_4564162,1
gene_3128963,1
gene_3953285,1
gene_245781,1
1-7_GL0110427,1
MC-6-5_GL0006957,1
HF-S_3_GL0265681,1
Food_12_GL0068142,1
Chow_7_GL0196023,1
2-2_GL0098885,1
gene_2995541,1
gene_3934262,1
S-Fe10_GL0178766,1
HF-F_7_GL0139417,1
gene_3639285,1
AF73-05_11_GL0252623,1
NZ_RAYX01000006.1_cds_1580,1
gene_3885694,1
2-1_GL0080534,1
S-Fe3_GL0052993,1
Food_1_GL0198343,1
17_GL0044880,1
gene_4406595,1
2A-dyr13-07_GL0037936,1
gene_3963179,1
NZ_RAYX01000071.1_cds_WP_120377393.1_1583,1
NZ_RAZK01000094.1_cds_WP_120486322.1_6920,1
HF-F_3_GL0065449,1
gene_4219299,1
gene_4253897,1
Group2-3A_GL0091439,1
gene_2177823,1
OB-1_2_GL0031001,1
AF73-05_11_GL0327000,1
gene_321249,1
S-Fe20_GL0119124,1
10_GL0064797,1
S-Fe6_GL0073448,1
2-1_GL0020314,1
gene_138759,1
5-8_GL0100379,1
NZ_KB822434.1_cds_WP_004045142.1_1255,1
3B-dyr36-06_GL0005420,1
gene_3374006,1
34_GL0059380,1
6-7_GL0086827,1
S-Fe3_GL0169748,1
gene_4119077,1
HF-F_13_GL0424471,1
HF-S_4_GL0328598,1
gene_974473,1
gene_1423104,1
gene_1009384,1
7-2_GL0020015,1
Food_10_GL0209380,1
Food_10_GL0033156,1
7-3_GL0090214,1
gene_4544408,1
gene_3804100,1
NZ_NHMT01000001.1_cds_WP_065533634.1_792,1
11_GL0030646,1
2-1_GL0042454,1
NZ_RAYM01000045.1_cds_WP_120436192.1_2346,1
gene_1567848,1
5-2_GL0031238,1
23_GL0078573,1
HF-F_13_GL0485489,1
gene_2929470,1
gene_1023751,1
G1-7A_GL0041723,1
NZ_KE159646.1_cds_WP_016309244.1_988,1
MC-6-1_GL0009089,1
Group2-7A_GL0103758,1
S-Fe20_GL0083491,1
gene_3613901,1
gene_1224286,1
gene_4016413,1
NZ_QWMU01000058.1_cds_WP_004048885.1_1597,1
gene_4443779,1
NZ_RAYH01000005.1_cds_WP_015011405.1_955,1
10_GL0061864,1
8-2_GL0061863,1
NZ_RAYX01000171.1_cds_WP_120377780.1_473,1
NZ_RAZA01000094.1_cds_WP_120480695.1_4395,1
14_GL0028045,1
gene_1004309,1
gene_2412840,1
NZ_NHMT01000001.1_cds_WP_065532736.1_513,1
gene_4292489,1
7-4_GL0102949,1
8-2_GL0002825,1
NZ_KB822424.1_cds_WP_004042879.1_953,1
4-1_GL0008953,1
Food_5_GL0186773,1
gene_4581285,1
4-2_GL0086461,1
NZ_RAYW01000013.1_cds_WP_121699100.1_264,1
Food_5_GL0217408,1
Chow_1_GL0013389,1
G1-1A_GL0033864,1
Food_10_GL0159501,1
8-5_GL0031400,1
5-1_GL0029836,1
gene_2949634,1
gene_1338002,1
11_GL0001007,1
gene_3729825,1
AF73-05_3_GL0205346,1
26_GL0014483,1
OB-1_1_GL0330516,1
MH-6-5_GL0096332,1
DSM22607_8_GL0337038,1
gene_2144451,1
6-2_GL0049938,1
Group2-4A_GL0150741,1
NZ_RAZG01000125.1_cds_429,1
gene_2924152,1
Food_10_GL0265657,1
gene_4486993,1
Food_5_GL0286681,1
NZ_RAYE01000042.1_cds_WP_120445757.1_3198,1
gene_2018404,1
gene_2323585,1
7-1_GL0065467,1
Food_14_GL0200439,1
3-1_GL0030865,1
AF73-05_8_GL0104260,1
gene_660241,1
OB-1_6_GL0347537,1
gene_2400221,1
gene_1037539,1
HF-S_5_GL0117375,1
13_GL0001342,1
4-7_GL0023925,1
gene_1202857,1
gene_1971067,1
gene_4547295,1
OB-1_9_GL0260475,1
gene_3390097,1
14_GL0033202,1
Chow_6_GL0250336,1
S-Fe10_GL0005466,1
gene_1073879,1
gene_2597803,1
gene_1558150,1
53_GL0032121,1
6-3_GL0090373,1
NZ_KB822470.1_cds_WP_083910317.1_6024,1
HF-F_1_GL0174349,1
HF-F_13_GL0155497,1
S-Fe3_GL0046138,1
NZ_QWMU01000077.1_cds_WP_051056439.1_1897,1
11_GL0074656,1
MC-6-1_GL0052040,1
gene_283716,1
NZ_RAYQ01000022.1_cds_1836,1
ERR1211992_Scaf10_1003,1
6-2_GL0018696,1
DSM22607_1_GL0062356,1
14_GL0055296,1
DSM22607_4_GL0315270,1
NZ_KB822434.1_cds_WP_004045221.1_1300,1
S-Fe7_GL0027593,1
gene_4375648,1
gene_2119981,1
AF73-05_11_GL0053772,1
MH-0-3_GL0081988,1
8-3_GL0084976,1
10_GL0014574,1
gene_3891713,1
AF73-05_9_GL0120229,1
4-8_GL0122918,1
gene_362060,1
gene_4559395,1
11_GL0088873,1
7_GL0045517,1
AF73-05_11_GL0190425,1
Food_14_GL0300499,1
gene_2950381,1
5-4_GL0010148,1
gene_4445655,1
gene_2050488,1
gene_474062,1
gene_2425941,1
10_GL0053366,1
S-Fe3_GL0175842,1
gene_1311218,1
OB-1_7_GL0101671,1
AF73-05_14_GL0157877,1
gene_2944381,1
gene_3760863,1
gene_4229997,1
5-8_GL0036640,1
5-2_GL0049992,1
gene_79738,1
HF-S_2_GL0120616,1
S-Fe13_GL0086062,1
gene_591797,1
DSM22607_8_GL0298899,1
MH-0-3_GL0029855,1
Chow_2_GL0273175,1
Group2-8A_GL0195804,1
gene_3459905,1
gene_4439538,1
MH-6-4_GL0013364,1
gene_3254092,1
S-Fe11_GL0145389,1
gene_1385882,1
gene_2810601,1
gene_1301409,1
gene_4511027,1
gene_2217305,1
gene_750559,1
NZ_CP021421.1_cds_2284,1
Group2-3A_GL0109247,1
DSM22607_11_GL0139947,1
5-2_GL0036706,1
ERR1211992_Scaf9_899,1
S-Fe11_GL0108727,1
3-5_GL0123657,1
5-8_GL0070315,1
AF73-05_10_GL0075018,1
35_GL0037811,1
2-1_GL0023583,1
HF-F_13_GL0354388,1
gene_4166223,1
gene_521713,1
Food_8_GL0250872,1
gene_827860,1
NZ_KB822447.1_cds_WP_004073015.1_2092,1
2A-dyr13-07_GL0011955,1
MH-6-2_GL0034239,1
OB-1_10_GL0233775,1
MC-0-3_GL0096230,1
S-Fe2_GL0043611,1
gene_1704778,1
gene_4478673,1
gene_4304472,1
2-8_GL0009939,1
Food_14_GL0333676,1
gene_4534544,1
S-Fe20_GL0108004,1
Food_8_GL0085593,1
gene_238488,1
2A-dyr13-07_GL0022461,1
NZ_RAZK01000141.1_cds_WP_120486851.1_1019,1
gene_4595049,1
20_GL0094742,1
gene_4030509,1
11_GL0142194,1
Food_10_GL0233834,1
AF73-05_13_GL0092341,1
NZ_RAYH01000019.1_cds_WP_106382287.1_2162,1
S-Fe2_GL0094376,1
MH-0-5_GL0054442,1
gene_2374317,1
gene_3352229,1
gene_1689283,1
gene_3707350,1
gene_4517233,1
S-Fe12_GL0205177,1
S-Fe10_GL0049505,1
17_GL0055588,1
11_GL0056935,1
NZ_CP021421.1_cds_WP_068959723.1_766,1
gene_1464071,1
DSM22607_12_GL0235212,1
DSM22607_7_GL0151502,1
HF-S_4_GL0178686,1
10_GL0063499,1
5-4_GL0095983,1
gene_1941765,1
gene_4164377,1
15_GL0084746,1
gene_317653,1
gene_1358842,1
gene_3012607,1
gene_3997111,1
NZ_KB822413.1_cds_WP_004040349.1_468,1
36_GL0110485,1
gene_4018612,1
gene_829631,1
Group2-1A_GL0071017,1
gene_3964065,1
AF73-05_8_GL0419199,1
gene_3967992,1
ERR1211992_Scaf2_218,1
NZ_KE159646.1_cds_WP_016310540.1_2284,1
AF73-05_8_GL0281618,1
gene_1601073,1
20_GL0024398,1
Chow_2_GL0023745,1
AF73-05_11_GL0326460,1
gene_1687891,1
gene_2139399,1
gene_3690771,1
gene_4184924,1
DSM22607_4_GL0107235,1
11_GL0028390,1
HF-F_13_GL0313977,1
gene_3060320,1
gene_1839399,1
1_GL0044308,1
Chow_7_GL0260180,1
4_GL0010171,1
gene_3200562,1
2A-dyr14-07_GL0042302,1
gene_684234,1
7_GL0053311,1
Food_2_GL0106832,1
gene_2961838,1
gene_189416,1
2A-dyr16-07_GL0074377,1
6-3_GL0069065,1
Chow_7_GL0118902,1
gene_1327066,1
Group2-2A_GL0071916,1
gene_4494365,1
gene_4136952,1
10_GL0007965,1
gene_3438174,1
Food_13_GL0003311,1
gene_4020760,1
NZ_QWMU01000003.1_cds_WP_004047896.1_1185,1
Food_8_GL0236750,1
gene_4405525,1
1A-dyr2-07_GL0069617,1
6-5_GL0043018,1
gene_3316852,1
OB-1_2_GL0306129,1
NZ_KB822413.1_cds_WP_004039953.1_280,1
8-4_GL0009698,1
Group2-5A_GL0130212,1
gene_1128461,1
gene_615498,1
gene_4105437,1
45_GL0072852,1
gene_176211,1
gene_1843633,1
gene_625605,1
1-1_GL0012929,1
gene_3815753,1
NZ_RAYX01000037.1_cds_WP_120377102.1_1090,1
gene_1332691,1
DSM22607_9_GL0324358,1
NZ_NHMT01000001.1_cds_WP_003666609.1_538,1
11_GL0127288,1
Food_11_GL0095432,1
2A-dyr13-07_GL0026165,1
gene_4116560,1
6-6_GL0116574,1
NZ_RAYH01000005.1_cds_WP_002526526.1_814,1
G1-1A_GL0045775,1
HF-F_13_GL0360296,1
gene_2680108,1
gene_3153946,1
gene_758817,1
AF73-05_10_GL0297404,1
Food_5_GL0143840,1
gene_3650629,1
HF-S_10_GL0002009,1
gene_238494,1
gene_4238073,1
4-8_GL0013829,1
gene_1344668,1
Food_10_GL0044853,1
11_GL0007964,1
gene_625522,1
Food_8_GL0082387,1
42_GL0018562,1
1A-dyr1-07_GL0030310,1
S-Fe17_GL0050598,1
NZ_KE159646.1_cds_WP_016308532.1_284,1
23_GL0145622,1
8_GL0105663,1
Food_7_GL0161669,1
gene_1274178,1
35_GL0052490,1
4-7_GL0089492,1
DSM22607_5_GL0113896,1
Food_7_GL0132874,1
AF73-05_11_GL0227457,1
11_GL0051736,1
Food_10_GL0078408,1
NZ_AUGK01000013.1_cds_WP_028027268.1_1971,1
39_GL0071297,1
S-Fe6_GL0223489,1
MC-6-2_GL0060668,1
gene_4137249,1
gene_1311322,1
gene_4616545,1
gene_147482,1
gene_1315442,1
10_GL0020103,1
8-1_GL0052916,1
G1-7A_GL0089833,1
HF-F_13_GL0324910,1
2-3_GL0048785,1
Group2-6A_GL0016801,1
gene_1720236,1
1-7_GL0133949,1
NZ_CP021421.1_cds_WP_088294797.1_1481,1
Food_11_GL0260844,1
gene_3001491,1
gene_4450290,1
NZ_QWMU01000006.1_cds_WP_112194482.1_1797,1
gene_2718980,1
gene_250798,1
gene_3881256,1
Chow_1_GL0211078,1
AF73-05_10_GL0383241,1
Food_14_GL0081799,1
NZ_CP021422.1_cds_WP_066535814.1_610,1
45_GL0052533,1
gene_3798834,1
10_GL0093338,1
gene_3597906,1
gene_4309125,1
gene_4208586,1
gene_4083506,1
gene_4321856,1
gene_1910731,1
6-3_GL0030515,1
14_GL0026511,1
2-1_GL0019015,1
gene_1820457,1
Food_11_GL0007448,1
gene_3359150,1
gene_1540364,1
NZ_QIBY01000021.1_cds_WP_123186154.1_1757,1
17_GL0040128,1
11_GL0044523,1
MC-6-2_GL0051338,1
MH-6-1_GL0087610,1
gene_2859675,1
NZ_RAYX01000102.1_cds_WP_120377578.1_10,1
ERR1211992_Scaf1_37,1
gene_3769891,1
AF73-05_10_GL0054631,1
AF73-05_13_GL0047134,1
gene_2794489,1
MH-6-5_GL0123369,1
10_GL0020109,1
gene_1167504,1
DSM22607_12_GL0255661,1
NZ_RAYE01000074.1_cds_WP_120446768.1_4660,1
