gene,noFMT_4_jejunum
MH-0-3_GL0005441,1
gene_3411827,1
HF-F_7_GL0187541,1
gene_1142426,1
Food_6_GL0230954,1
gene_2731193,1
4-1_GL0010239,1
HF-F_14_GL0322178,1
20_GL0052647,1
1-1_GL0090541,1
Chow_4_GL0034645,1
G1-2A_GL0079642,1
2-1_GL0046534,1
HF-S_14_GL0134993,1
MC-6-2_GL0166014,1
1-8_GL0025096,1
OB-1_10_GL0041217,1
4-2_GL0095860,1
6-4_GL0002189,1
gene_802474,1
7-2_GL0007203,1
gene_4217316,1
G1-3A_GL0095238,1
S-Fe10_GL0000414,1
Food_14_GL0038153,1
5-1_GL0040599,1
gene_2317450,1
gene_4183018,1
MC-6-4_GL0028124,1
gene_283733,1
ERR1212009_Scaf58_1520,1
MH-0-3_GL0074296,1
3-5_GL0075687,1
MC-6-2_GL0039741,1
NZ_KE159646.1_cds_WP_016310001.1_1747,1
DSM22607_3_GL0392207,1
gene_2440215,1
22_GL0007204,1
4-3_GL0063144,1
MH-6-5_GL0068382,1
gene_4401830,1
gene_1148499,1
8_GL0099060,1
MC-0-3_GL0041849,1
HF-F_6_GL0409202,1
Food_3_GL0078939,1
1-5_GL0012352,1
gene_111351,1
11_GL0156970,1
MC-6-1_GL0006652,1
2-4_GL0086951,1
42_GL0055000,1
1-1_GL0030506,1
gene_2447473,1
gene_1394068,1
40_GL0004203,1
5-8_GL0123315,1
AF73-05_1_GL0365023,1
NZ_RAYR01000008.1_cds_WP_120411039.1_2806,1
20_GL0039611,1
Chow_1_GL0011327,1
gene_4623278,1
gene_3178003,1
gene_4083322,1
2A-dyr13-07_GL0038228,1
1-3_GL0008317,1
NZ_QZFS01000007.1_cds_WP_129176190.1_8399,1
HF-S_11_GL0230089,1
gene_4077028,1
4-1_GL0019838,1
gene_1529006,1
NZ_RAZK01000079.1_cds_WP_120486019.1_6294,1
gene_3508177,1
gene_731093,1
gene_3127757,1
39_GL0034984,1
gene_2598034,1
gene_3358812,1
Group2-7A_GL0151288,1
gene_1287291,1
S-Fe10_GL0071824,1
gene_4345171,1
1-1_GL0083456,1
Group2-7A_GL0130438,1
8-3_GL0075730,1
Group2-8A_GL0078790,1
gene_4567469,1
AF73-05_8_GL0336448,1
5-5_GL0000356,1
gene_2520637,1
gene_2743547,1
gene_4461667,1
NZ_RAYV01000016.1_cds_WP_026647937.1_252,1
14_GL0043631,1
gene_1615829,1
gene_3549615,1
gene_3566855,1
20_GL0037182,1
2-4_GL0073452,1
5-6_GL0051007,1
Food_2_GL0317119,1
NZ_RAZJ01000130.1_cds_299,1
HF-F_2_GL0103100,1
G1-4A_GL0037046,1
15_GL0138279,1
DSM22607_7_GL0073873,1
2-4_GL0071302,1
gene_3986501,1
HF-S_11_GL0223279,1
8-8_GL0098615,1
17_GL0063802,1
Chow_7_GL0219827,1
MH-0-3_GL0097620,1
11_GL0066718,1
AF73-05_13_GL0008349,1
gene_4167068,1
24_GL0044541,1
gene_3580110,1
gene_164927,1
gene_593398,1
gene_561185,1
8-1_GL0120635,1
HF-F_9_GL0051262,1
MC-6-5_GL0007490,1
gene_1783171,1
gene_2808237,1
gene_1105864,1
S-Fe8_GL0086077,1
HF-F_4_GL0417536,1
MC-0-3_GL0071320,1
1-1_GL0093547,1
Food_10_GL0192242,1
Food_9_GL0104643,1
Chow_5_GL0277762,1
NZ_CP021421.1_cds_WP_068962169.1_914,1
gene_1691779,1
gene_112074,1
7-2_GL0009261,1
gene_1690681,1
NZ_KB822467.1_cds_WP_004081471.1_5133,1
gene_3788328,1
Chow_5_GL0070434,1
gene_1848948,1
2-5_GL0012281,1
3_GL0085994,1
Group2-2A_GL0091677,1
48_GL0010641,1
gene_346336,1
AF73-05_10_GL0426083,1
S-Fe20_GL0085759,1
G1-2A_GL0020852,1
Chow_8_GL0003349,1
gene_4036831,1
gene_151986,1
gene_3157973,1
Food_10_GL0066104,1
gene_2786903,1
5-1_GL0026218,1
ERR1212009_Scaf2_86,1
gene_4354036,1
6-1_GL0089940,1
S-Fe7_GL0110095,1
2-1_GL0047704,1
14_GL0056852,1
10_GL0013168,1
2-3_GL0086582,1
gene_2125360,1
Chow_5_GL0330160,1
S-Fe11_GL0130494,1
S-Fe11_GL0107184,1
gene_2823815,1
2-1_GL0050555,1
11_GL0148229,1
gene_20337,1
Chow_8_GL0094770,1
11_GL0095809,1
gene_2123548,1
gene_3134856,1
gene_4464176,1
G1-7A_GL0082789,1
gene_3758721,1
G1-1A_GL0087423,1
Food_1_GL0280724,1
5-1_GL0043662,1
1_GL0099667,1
8-5_GL0098442,1
gene_3702185,1
G1-7A_GL0139814,1
gene_1386538,1
gene_2385592,1
45_GL0126901,1
7_GL0102215,1
7-1_GL0019739,1
MH-6-1_GL0008600,1
HF-F_13_GL0228743,1
HF-F_10_GL0257759,1
S-Fe11_GL0047973,1
S-Fe11_GL0066982,1
gene_2713551,1
gene_3047255,1
Food_2_GL0037500,1
gene_3255141,1
gene_4465050,1
Chow_4_GL0161154,1
gene_686724,1
3_GL0042581,1
HF-F_4_GL0052767,1
gene_1921103,1
1-2_GL0055686,1
gene_3692396,1
2-2_GL0061468,1
AF73-05_11_GL0202973,1
gene_2848085,1
S-Fe10_GL0138556,1
gene_3888283,1
8-2_GL0085018,1
HF-F_10_GL0112859,1
gene_1355529,1
7-2_GL0062002,1
HF-F_1_GL0044130,1
8-1_GL0053533,1
OB-1_1_GL0033763,1
gene_449503,1
8-6_GL0072896,1
Food_11_GL0145744,1
41_GL0057630,1
gene_3536623,1
Food_4_GL0066766,1
2A-dyr14-07_GL0062248,1
54_GL0079920,1
gene_1421682,1
Group2-1A_GL0051956,1
gene_3770378,1
gene_2303509,1
gene_3270497,1
8-6_GL0102664,1
MH-6-4_GL0029787,1
Food_9_GL0057330,1
MC-6-4_GL0095615,1
Food_9_GL0356131,1
gene_2138049,1
Chow_2_GL0216901,1
3-3_GL0023505,1
AF73-05_4_GL0048207,1
S-Fe2_GL0110888,1
MH-6-4_GL0150737,1
gene_4256443,1
MH-0-3_GL0074286,1
NZ_CP021421.1_cds_WP_068961531.1_1259,1
gene_1076890,1
7-5_GL0030389,1
6-7_GL0058544,1
AF73-05_11_GL0118105,1
AF73-05_1_GL0379145,1
gene_2310534,1
gene_4244739,1
S-Fe10_GL0039462,1
NZ_QIBY01000001.1_cds_WP_123184604.1_173,1
gene_2584901,1
gene_1026393,1
8-1_GL0069146,1
gene_3823044,1
11_GL0117189,1
MC-0-1_GL0001806,1
2-1_GL0092426,1
AF73-05_11_GL0149769,1
S-Fe10_GL0144981,1
gene_517431,1
Food_14_GL0260532,1
gene_4064618,1
8-1_GL0072013,1
gene_2890770,1
S-Fe11_GL0119358,1
DSM22607_12_GL0240194,1
9_GL0028774,1
MH-0-4_GL0031100,1
Food_11_GL0321606,1
gene_2594443,1
1A-dyr4-07_GL0102128,1
gene_841071,1
Chow_7_GL0171372,1
NZ_CP022722.1_cds_WP_002607408.1_2360,1
gene_2453665,1
20_GL0146725,1
6-5_GL0030280,1
HF-F_2_GL0007732,1
S-Fe16_GL0044766,1
gene_1044527,1
Food_12_GL0131782,1
Food_9_GL0365916,1
gene_3477929,1
gene_4465271,1
11_GL0030886,1
gene_1259876,1
S-Fe6_GL0125204,1
HF-F_10_GL0180435,1
gene_4048644,1
DSM22607_10_GL0014215,1
2-1_GL0063789,1
MH-6-3_GL0044076,1
Food_12_GL0151027,1
S-Fe1_GL0041440,1
S-Fe10_GL0181539,1
gene_3221093,1
gene_1048305,1
7_GL0081962,1
Food_14_GL0143580,1
8-2_GL0111892,1
2-4_GL0096704,1
NZ_QZFS01000013.1_cds_WP_016290707.1_1148,1
S-Fe4_GL0023412,1
Food_3_GL0077797,1
1-1_GL0043600,1
gene_130072,1
gene_3828249,1
Chow_4_GL0176126,1
NZ_RAYW01000014.1_cds_WP_121699170.1_337,1
2-2_GL0097957,1
NZ_RAYH01000014.1_cds_WP_015011711.1_1830,1
S-Fe6_GL0208829,1
Chow_1_GL0108872,1
DSM22607_12_GL0242628,1
11_GL0010475,1
Food_3_GL0201038,1
gene_3101589,1
NZ_QZFS01000172.1_cds_WP_034240421.1_1957,1
MC-6-5_GL0099301,1
11_GL0132719,1
HF-F_1_GL0162471,1
Group2-7A_GL0002815,1
7-8_GL0069167,1
HF-F_1_GL0103832,1
NZ_KE159646.1_cds_WP_016310526.1_2270,1
Chow_5_GL0077513,1
HF-F_4_GL0268747,1
DSM22607_12_GL0217176,1
HF-F_13_GL0303056,1
Food_10_GL0043399,1
G1-1A_GL0095238,1
DSM22607_5_GL0162980,1
1-3_GL0017961,1
26_GL0107041,1
32_GL0099499,1
gene_4188579,1
gene_4019899,1
21_GL0028666,1
DSM22607_8_GL0384877,1
2-1_GL0111622,1
MC-0-1_GL0025410,1
AF73-05_11_GL0183912,1
Chow_5_GL0310742,1
MC-6-1_GL0015617,1
DSM22607_11_GL0077556,1
S-Fe1_GL0130733,1
NZ_RAZH01000002.1_cds_WP_120391686.1_1499,1
gene_1721379,1
gene_1945397,1
2-1_GL0011996,1
OB-1_7_GL0055670,1
gene_2616924,1
gene_3914084,1
2_GL0040656,1
MH-0-5_GL0043322,1
2B-dyr24-07_GL0025817,1
MH-0-5_GL0130278,1
12_GL0093604,1
39_GL0147549,1
30_GL0007905,1
gene_1581828,1
AF73-05_7_GL0226421,1
23_GL0084108,1
gene_854739,1
AF73-05_14_GL0003065,1
gene_618618,1
AF73-05_14_GL0054170,1
11_GL0128836,1
NZ_CP021421.1_cds_WP_068959862.1_603,1
MC-6-2_GL0111060,1
HF-F_10_GL0330627,1
AF73-05_2_GL0043670,1
S-Fe11_GL0074993,1
gene_711478,1
gene_4446732,1
HF-F_5_GL0213188,1
MC-0-1_GL0105711,1
1A-dyr2-07_GL0000028,1
AF73-05_13_GL0233467,1
6-8_GL0086369,1
NZ_RAZE01000014.1_cds_WP_120399681.1_596,1
AF73-05_2_GL0023813,1
Chow_4_GL0333930,1
Group2-8A_GL0096047,1
7-5_GL0025190,1
HF-F_14_GL0253280,1
Food_5_GL0223754,1
NZ_RAZH01000014.1_cds_WP_120393663.1_467,1
1A-dyr1-07_GL0015344,1
gene_1688874,1
HF-F_1_GL0185015,1
OB-1_7_GL0075689,1
MC-6-1_GL0015660,1
Food_9_GL0121970,1
gene_1081839,1
gene_3903187,1
HF-F_1_GL0230808,1
Group2-3A_GL0138685,1
NZ_RAZK01000043.1_cds_WP_016317598.1_4561,1
S-Fe5_GL0022091,1
gene_1192209,1
Food_11_GL0113461,1
S-Fe7_GL0247549,1
S-Fe7_GL0194972,1
OB-1_9_GL0107713,1
4-8_GL0070551,1
S-Fe10_GL0124989,1
gene_783431,1
S-Fe11_GL0043648,1
gene_1710347,1
gene_3670771,1
6-7_GL0039482,1
AF73-05_13_GL0333993,1
gene_1294345,1
S-Fe3_GL0206561,1
gene_4126864,1
MC-6-3_GL0057659,1
4-1_GL0055408,1
MC-6-5_GL0052988,1
gene_775630,1
gene_2321912,1
gene_3684523,1
Food_2_GL0034476,1
gene_1442642,1
MC-0-1_GL0026965,1
gene_2596285,1
20_GL0148454,1
gene_3028525,1
S-Fe10_GL0131117,1
gene_3300277,1
8-6_GL0102318,1
gene_3394420,1
2-1_GL0002844,1
AF73-05_10_GL0097288,1
1-1_GL0051138,1
Food_6_GL0306212,1
DSM22607_2_GL0057960,1
HF-S_1_GL0232372,1
HF-F_2_GL0313892,1
gene_4010097,1
Group2-5A_GL0117386,1
HF-F_10_GL0162883,1
HF-F_7_GL0096290,1
gene_1320549,1
3-5_GL0109193,1
MC-0-1_GL0110057,1
gene_3001834,1
HF-F_4_GL0188430,1
gene_877895,1
12_GL0053423,1
3B-dyr36-06_GL0036589,1
4-6_GL0011686,1
G1-5A_GL0137579,1
S-Fe7_GL0263647,1
gene_2135161,1
Food_10_GL0259078,1
HF-F_1_GL0047805,1
HF-S_9_GL0055395,1
AF73-05_11_GL0045952,1
Food_5_GL0342046,1
gene_4294575,1
AF73-05_13_GL0322925,1
gene_2328385,1
MC-0-3_GL0072438,1
Chow_7_GL0067668,1
2-1_GL0097214,1
HF-S_3_GL0024646,1
gene_3804865,1
1-6_GL0087055,1
gene_1193325,1
gene_703429,1
AF73-05_10_GL0037081,1
gene_3725599,1
gene_4029628,1
Food_6_GL0093019,1
Group2-8A_GL0178471,1
gene_4312907,1
gene_4369576,1
Chow_6_GL0206355,1
2-1_GL0024469,1
MH-6-5_GL0108814,1
4-2_GL0097904,1
Chow_4_GL0112415,1
gene_2267140,1
27_GL0088841,1
Food_10_GL0142452,1
gene_2979937,1
11_GL0044694,1
S-Fe6_GL0099273,1
11_GL0098451,1
gene_4072746,1
Food_9_GL0281006,1
S-Fe11_GL0091784,1
NZ_NHMR02000002.1_cds_WP_065523637.1_1456,1
11_GL0102399,1
1A-dyr4-07_GL0099843,1
8-6_GL0092506,1
OB-1_3_GL0131629,1
NZ_KB822471.1_cds_WP_004053795.1_897,1
gene_3089518,1
4-7_GL0008284,1
3-3_GL0081745,1
Group2-4A_GL0056228,1
gene_1170399,1
Chow_2_GL0126308,1
gene_2788692,1
1A-dyr3-06_GL0058125,1
gene_3348797,1
MC-6-5_GL0089543,1
Group2-6A_GL0061502,1
gene_2311603,1
gene_4026037,1
gene_210798,1
2-1_GL0067224,1
HF-F_1_GL0123294,1
gene_3421819,1
AF73-05_10_GL0363501,1
34_GL0060274,1
gene_1231737,1
gene_1109249,1
5-8_GL0121223,1
MC-6-1_GL0062368,1
2-1_GL0031361,1
AF73-05_9_GL0221425,1
Group2-4A_GL0058328,1
gene_3144295,1
HF-F_13_GL0249124,1
gene_2101533,1
gene_669111,1
MC-0-1_GL0014387,1
NZ_RAYV01000002.1_cds_933,1
AF73-05_10_GL0398259,1
MC-6-1_GL0032888,1
gene_1135764,1
Chow_1_GL0064897,1
4-5_GL0013850,1
gene_4533548,1
G1-6A_GL0051314,1
Chow_1_GL0258429,1
2-1_GL0099574,1
DSM22607_6_GL0028452,1
Group2-5A_GL0001615,1
NZ_RAZA01000003.1_cds_WP_120477396.1_2946,1
Chow_4_GL0300698,1
5-1_GL0025340,1
3-2_GL0070084,1
NZ_RAYQ01000011.1_cds_46,1
gene_4147604,1
4-2_GL0008363,1
gene_338700,1
gene_2720558,1
2-1_GL0063549,1
7-7_GL0037326,1
HF-F_10_GL0349999,1
S-Fe9_GL0243694,1
AF73-05_10_GL0216653,1
HF-F_10_GL0179505,1
NZ_RAYX01000009.1_cds_WP_120376548.1_1876,1
27_GL0027315,1
NZ_KB822413.1_cds_WP_004040556.1_572,1
gene_2585963,1
HF-S_4_GL0348810,1
ERR1211980_Scaf8_1135,1
4-7_GL0047696,1
gene_4598976,1
S-Fe7_GL0078639,1
gene_4497260,1
gene_1664145,1
HF-F_4_GL0219834,1
MC-6-1_GL0049815,1
DSM22607_11_GL0345747,1
Group2-2A_GL0057626,1
6-2_GL0058517,1
2-2_GL0053928,1
15_GL0161675,1
gene_2509130,1
1-1_GL0150724,1
12_GL0001691,1
gene_3231775,1
gene_3520953,1
DSM22607_3_GL0339299,1
gene_1091670,1
gene_3629164,1
gene_2791228,1
4-1_GL0022189,1
G1-3A_GL0074239,1
23_GL0147787,1
NZ_QZFS01000045.1_cds_WP_129179799.1_5815,1
gene_756003,1
6_GL0002621,1
1-1_GL0001985,1
11_GL0070703,1
gene_178133,1
Food_3_GL0044342,1
Food_6_GL0005679,1
AF73-05_2_GL0371331,1
2-1_GL0074928,1
gene_2960601,1
gene_600891,1
2A-dyr16-06_GL0009763,1
28_GL0020377,1
11_GL0070777,1
NZ_RAYX01000057.1_cds_WP_120377294.1_1392,1
Chow_8_GL0313286,1
gene_4195827,1
gene_2321625,1
gene_3056871,1
8-5_GL0050613,1
AF73-05_11_GL0241752,1
gene_4052280,1
gene_2273258,1
gene_4122053,1
46_GL0048830,1
NZ_RAYV01000007.1_cds_WP_120359567.1_1506,1
NZ_AUGK01000003.1_cds_WP_028026044.1_435,1
AF73-05_10_GL0387070,1
gene_1711500,1
gene_106389,1
HF-F_1_GL0195550,1
Food_9_GL0329187,1
2-1_GL0076783,1
NZ_RAZF01000001.1_cds_WP_120425891.1_973,1
53_GL0009705,1
Group2-4A_GL0009142,1
NZ_RAZH01000002.1_cds_WP_120391565.1_1547,1
G1-3A_GL0057643,1
G1-1A_GL0037478,1
gene_4317889,1
Food_10_GL0164600,1
gene_2772737,1
NZ_CP021421.1_cds_WP_068959850.1_617,1
Group2-6A_GL0083926,1
HF-F_14_GL0042853,1
gene_2362521,1
gene_1076927,1
MC-6-4_GL0117086,1
5_GL0037234,1
26_GL0059395,1
gene_2165968,1
gene_1087243,1
2-2_GL0056969,1
gene_3217610,1
gene_1136252,1
gene_2115351,1
MC-0-1_GL0113318,1
gene_243003,1
NZ_RAYX01000022.1_cds_WP_120376863.1_745,1
2-2_GL0153391,1
2-1_GL0055235,1
MC-6-3_GL0071959,1
DSM22607_1_GL0002446,1
gene_644972,1
S-Fe20_GL0096896,1
S-Fe3_GL0188705,1
2-1_GL0067837,1
HF-F_1_GL0123290,1
gene_1983982,1
gene_190021,1
MH-6-2_GL0115527,1
3_GL0015142,1
gene_4456017,1
Food_10_GL0101612,1
S-Fe20_GL0039381,1
11_GL0137650,1
Food_3_GL0072054,1
G1-7A_GL0131350,1
AF73-05_10_GL0109038,1
gene_2309179,1
4-2_GL0082007,1
gene_1491556,1
HF-F_1_GL0148084,1
Group2-1A_GL0042046,1
gene_2153204,1
4-5_GL0018534,1
34_GL0074141,1
NZ_RAYV01000001.1_cds_WP_120359078.1_769,1
gene_3648269,1
MH-0-4_GL0037013,1
gene_2830635,1
17_GL0055907,1
8-4_GL0030216,1
gene_1511789,1
gene_2574904,1
gene_4025276,1
4-1_GL0064750,1
gene_2933001,1
gene_1485750,1
gene_4072068,1
gene_1268052,1
MC-0-1_GL0069449,1
S-Fe20_GL0151685,1
NZ_RAZH01000001.1_cds_1043,1
MH-6-5_GL0059468,1
AF73-05_2_GL0162896,1
gene_971207,1
gene_1703571,1
2-4_GL0094908,1
gene_1158267,1
MC-0-3_GL0032998,1
Food_11_GL0054634,1
Group2-5A_GL0040663,1
7-3_GL0068835,1
HF-S_3_GL0213972,1
gene_4154573,1
gene_2306140,1
47_GL0085149,1
MH-6-5_GL0143804,1
MC-0-1_GL0078960,1
42_GL0026023,1
7-8_GL0107219,1
MC-6-1_GL0035598,1
1-1_GL0062367,1
AF73-05_2_GL0366507,1
gene_164977,1
11_GL0099515,1
6-5_GL0018817,1
AF73-05_11_GL0049119,1
gene_1107136,1
NZ_RAYQ01000001.1_cds_1510,1
gene_3893843,1
2-4_GL0109310,1
Food_10_GL0049064,1
S-Fe10_GL0079389,1
Chow_7_GL0074385,1
3-7_GL0037974,1
gene_2705338,1
MC-6-5_GL0007026,1
S-Fe6_GL0013292,1
HF-F_13_GL0428631,1
S-Fe16_GL0063239,1
gene_283701,1
OB-1_2_GL0018425,1
gene_451938,1
HF-F_2_GL0136682,1
HF-S_7_GL0138632,1
Food_11_GL0264565,1
gene_1704008,1
8-7_GL0015105,1
gene_3756901,1
S-Fe3_GL0127639,1
Food_12_GL0128590,1
6-4_GL0067822,1
8-8_GL0104518,1
gene_1628808,1
gene_487097,1
gene_3388449,1
HF-F_6_GL0244644,1
gene_2532921,1
11_GL0047702,1
gene_1595510,1
gene_4160045,1
8-2_GL0099379,1
gene_3840498,1
AF73-05_8_GL0168495,1
gene_2015394,1
2-2_GL0100892,1
HF-S_1_GL0294457,1
Chow_2_GL0072408,1
4-1_GL0004774,1
HF-S_1_GL0329947,1
gene_3379461,1
NZ_RAYO01000016.1_cds_WP_120395322.1_3443,1
1A-dyr4-07_GL0036810,1
gene_233369,1
17_GL0085194,1
AF73-05_10_GL0087147,1
gene_1539782,1
AF73-05_10_GL0180718,1
gene_3668101,1
OB-1_8_GL0052133,1
G1-3A_GL0126849,1
S-Fe19_GL0114295,1
8-8_GL0019744,1
10_GL0061806,1
51_GL0094181,1
gene_3451114,1
S-Fe7_GL0237012,1
8-1_GL0060159,1
AF73-05_8_GL0213562,1
NZ_RAYX01000015.1_cds_WP_120376732.1_413,1
gene_1754752,1
Food_14_GL0156627,1
Chow_4_GL0218681,1
Food_6_GL0134614,1
NZ_CP021422.1_cds_WP_066541327.1_1920,1
gene_98549,1
2-4_GL0016609,1
AF73-05_10_GL0333803,1
AF73-05_6_GL0395248,1
4-1_GL0022843,1
1_GL0037093,1
gene_2710622,1
5-5_GL0045395,1
S-Fe10_GL0121959,1
1A-dyr4-07_GL0081873,1
MC-0-3_GL0000334,1
4-1_GL0052404,1
G1-3A_GL0000990,1
S-Fe20_GL0022535,1
12_GL0026736,1
Group2-3A_GL0004450,1
Food_14_GL0331698,1
MC-6-2_GL0003262,1
S-Fe10_GL0036163,1
17_GL0006019,1
gene_2391252,1
1-7_GL0089098,1
gene_2504604,1
gene_2547541,1
MH-6-4_GL0156503,1
gene_2003394,1
gene_4504772,1
gene_840265,1
HF-F_1_GL0231319,1
AF73-05_5_GL0205056,1
gene_4092009,1
gene_1606153,1
gene_993031,1
DSM22607_1_GL0206475,1
Food_11_GL0029874,1
gene_1730616,1
gene_658559,1
Chow_4_GL0232668,1
gene_3102397,1
AF73-05_10_GL0226386,1
gene_118212,1
gene_2171840,1
gene_1677860,1
DSM22607_2_GL0104289,1
HF-S_9_GL0306063,1
S-Fe2_GL0097592,1
gene_2803463,1
HF-F_1_GL0061693,1
1-4_GL0066559,1
gene_4014887,1
45_GL0072911,1
gene_2545885,1
HF-S_9_GL0198211,1
DSM22607_2_GL0149904,1
ERR1211992_Scaf21_1837,1
gene_4090657,1
2-1_GL0003770,1
gene_985720,1
gene_2494780,1
gene_3781603,1
Group2-8A_GL0073358,1
gene_3747823,1
MC-6-2_GL0115895,1
gene_2284262,1
G1-4A_GL0024305,1
S-Fe12_GL0077311,1
gene_3436953,1
OB-1_10_GL0116230,1
gene_2264698,1
gene_3417047,1
2-1_GL0112803,1
NZ_RAZK01000143.1_cds_WP_120486865.1_1037,1
gene_682471,1
gene_915255,1
S-Fe8_GL0022412,1
gene_771603,1
AF73-05_3_GL0010417,1
15_GL0117280,1
gene_4131873,1
OB-1_5_GL0252205,1
2B-dyr19-06_GL0015869,1
NZ_RAZH01000002.1_cds_WP_120391515.1_1491,1
8-6_GL0084022,1
gene_1608964,1
47_GL0041696,1
Food_6_GL0251399,1
Food_10_GL0256938,1
8-6_GL0086467,1
NZ_RAZF01000055.1_cds_WP_120429043.1_2684,1
gene_2462993,1
HF-S_9_GL0260429,1
NZ_RAYW01000007.1_cds_WP_121698451.1_2389,1
2-6_GL0054521,1
gene_2344670,1
8-3_GL0044124,1
gene_307876,1
gene_3641125,1
17_GL0117149,1
gene_4633508,1
HF-F_1_GL0063427,1
ERR1211992_Scaf10_976,1
HF-F_1_GL0071065,1
Food_13_GL0078822,1
HF-F_1_GL0052982,1
17_GL0015402,1
S-Fe15_GL0061340,1
1_GL0096276,1
3_GL0046873,1
gene_1464254,1
HF-S_6_GL0032437,1
OB-1_11_GL0096897,1
gene_1985146,1
8-3_GL0024248,1
gene_1060340,1
gene_124333,1
7-5_GL0005537,1
gene_4371570,1
gene_1947607,1
Food_9_GL0159887,1
gene_4636790,1
gene_3925650,1
2-1_GL0061540,1
S-Fe20_GL0165517,1
gene_3967992,1
Chow_1_GL0229627,1
7-8_GL0125130,1
17_GL0121381,1
NZ_CP021421.1_cds_WP_068959800.1_679,1
Food_9_GL0346839,1
4-5_GL0035067,1
gene_2916981,1
Chow_4_GL0230758,1
Food_10_GL0254456,1
1-1_GL0121049,1
HF-F_6_GL0360445,1
Group2-1A_GL0086042,1
S-Fe6_GL0131941,1
gene_4136144,1
1-6_GL0029712,1
gene_4112824,1
gene_479669,1
gene_4036751,1
AF73-05_7_GL0076780,1
NZ_RAYE01000041.1_cds_WP_120445713.1_3153,1
gene_404883,1
21_GL0093749,1
gene_2265957,1
Chow_7_GL0282200,1
gene_1779371,1
gene_3952971,1
gene_1579235,1
gene_2299028,1
gene_3728923,1
6-2_GL0087246,1
gene_2504430,1
gene_2316795,1
gene_3044971,1
gene_4530007,1
gene_1815600,1
AF73-05_4_GL0079977,1
DSM22607_2_GL0128509,1
5-4_GL0062141,1
AF73-05_2_GL0175001,1
gene_3940854,1
gene_3992473,1
NZ_RAYY01000021.1_cds_WP_120423233.1_1717,1
gene_3215752,1
8-3_GL0051363,1
2B-dyr19-06_GL0011091,1
gene_3036677,1
ERR1212011_Scaf62_1233,1
MH-6-4_GL0060637,1
AF73-05_10_GL0204082,1
gene_4259224,1
gene_1972046,1
MC-6-3_GL0025662,1
2-1_GL0012021,1
gene_2593668,1
Group2-5A_GL0097774,1
7-5_GL0115544,1
gene_2534332,1
13_GL0089441,1
gene_3300733,1
HF-S_9_GL0301795,1
gene_1481663,1
gene_140063,1
gene_3707096,1
9_GL0028049,1
G1-3A_GL0129111,1
gene_1976947,1
gene_1866150,1
OB-1_8_GL0142190,1
2_GL0027323,1
gene_730011,1
18_GL0048599,1
HF-F_4_GL0025901,1
2A-dyr16-06_GL0053995,1
MC-6-1_GL0069702,1
S-Fe11_GL0047340,1
Food_7_GL0373825,1
gene_4233031,1
55_GL0130664,1
gene_3700379,1
Chow_2_GL0040393,1
gene_3301085,1
AF73-05_2_GL0076595,1
AF73-05_10_GL0029729,1
1-2_GL0125459,1
Group2-1A_GL0111536,1
45_GL0004015,1
6-6_GL0028286,1
gene_3776345,1
AF73-05_9_GL0069892,1
gene_1874479,1
gene_362690,1
4-8_GL0039906,1
55_GL0086352,1
6-8_GL0052044,1
7-2_GL0081629,1
gene_4447597,1
1-1_GL0137884,1
2-1_GL0068832,1
gene_4451670,1
gene_3906359,1
HF-S_2_GL0068283,1
gene_1229159,1
5-8_GL0096188,1
22_GL0076788,1
4-1_GL0037610,1
AF73-05_10_GL0404593,1
gene_4107823,1
NZ_QIBY01000006.1_cds_WP_123185432.1_1003,1
gene_1058977,1
gene_3260859,1
HF-F_13_GL0290509,1
1A-dyr5-06_GL0044859,1
7-5_GL0006198,1
AF73-05_14_GL0324006,1
gene_2953888,1
Chow_4_GL0240207,1
Group2-6A_GL0072741,1
HF-S_12_GL0050941,1
gene_2827014,1
11_GL0159377,1
gene_708952,1
gene_381344,1
NZ_RAYW01000010.1_cds_WP_121698819.1_2781,1
11_GL0006923,1
NZ_AUGK01000009.1_cds_WP_028026929.1_1554,1
NZ_NHTR01000001.1_cds_890,1
gene_1654499,1
2-7_GL0048476,1
gene_908099,1
Chow_1_GL0058271,1
43_GL0023937,1
gene_3221538,1
2A-dyr13-07_GL0014725,1
gene_2588177,1
gene_706841,1
gene_4082786,1
gene_1526331,1
Food_10_GL0163396,1
Food_14_GL0337489,1
NZ_NHMR02000002.1_cds_WP_052826156.1_1641,1
gene_2149998,1
gene_443483,1
2-1_GL0062646,1
gene_2451724,1
OB-1_3_GL0082789,1
gene_194861,1
gene_2546236,1
DSM22607_13_GL0221851,1
1A-dyr4-07_GL0008637,1
gene_3328753,1
4-1_GL0033433,1
gene_258108,1
gene_4371139,1
2-4_GL0054245,1
AF73-05_10_GL0138353,1
S-Fe6_GL0253010,1
gene_1842360,1
Group2-4A_GL0038431,1
AF73-05_4_GL0341515,1
gene_3860864,1
DSM22607_1_GL0190683,1
1A-dyr2-07_GL0056982,1
gene_3547810,1
gene_3516104,1
gene_230665,1
gene_3643418,1
NZ_RAZF01000023.1_cds_WP_120428134.1_1153,1
DSM22607_3_GL0007746,1
Food_4_GL0299443,1
gene_3271052,1
gene_323120,1
4-1_GL0022185,1
11_GL0021783,1
S-Fe19_GL0097816,1
S-Fe10_GL0160114,1
gene_2069658,1
G1-1A_GL0075119,1
