gene,noFMT_1_duodenum
G1-1A_GL0025060,1
gene_3246360,1
gene_2505203,1
MC-0-1_GL0081245,1
Food_8_GL0311986,1
S-Fe20_GL0113370,1
gene_884006,1
6-6_GL0117279,1
7-1_GL0067654,1
gene_3195693,1
23_GL0046481,1
MC-0-3_GL0066106,1
G1-1A_GL0024988,1
gene_3548853,1
MH-0-5_GL0078790,1
MC-0-1_GL0042956,1
gene_3615420,1
NZ_RAYW01000011.1_cds_WP_121698882.1_43,1
gene_921837,1
gene_4433653,1
MH-6-2_GL0109942,1
17_GL0039840,1
gene_1629343,1
gene_393792,1
gene_2596958,1
Chow_3_GL0082649,1
gene_629421,1
Food_14_GL0258754,1
16_GL0015803,1
gene_4375735,1
Food_10_GL0121757,1
gene_4414796,1
MC-6-2_GL0015566,1
NZ_RAYH01000003.1_cds_WP_120362989.1_764,1
gene_4561473,1
MC-6-2_GL0049721,1
Chow_1_GL0169343,1
1A-dyr5-06_GL0013823,1
4_GL0019721,1
gene_4120302,1
DSM22607_10_GL0117178,1
11_GL0083926,1
gene_2651411,1
gene_1590249,1
Group2-2A_GL0046670,1
1_GL0023359,1
S-Fe10_GL0073697,1
Chow_4_GL0123574,1
NZ_CP021421.1_cds_WP_068960145.1_235,1
1-1_GL0081910,1
gene_3734923,1
gene_3152765,1
NZ_OFSM01000011.1_cds_WP_103239857.1_2409,1
NZ_RAYH01000003.1_cds_WP_073842160.1_557,1
gene_4087680,1
NZ_RAYH01000022.1_cds_WP_002515149.1_2438,1
gene_1825404,1
NZ_CP021421.1_cds_WP_084274166.1_866,1
gene_4558138,1
5-4_GL0010535,1
S-Fe16_GL0095771,1
gene_2858656,1
OB-1_7_GL0122701,1
gene_1132621,1
gene_2394050,1
gene_3958252,1
gene_4631036,1
gene_3522664,1
gene_290352,1
gene_4310850,1
Food_10_GL0180530,1
gene_2954475,1
gene_3898813,1
Food_13_GL0126015,1
gene_3414502,1
2-1_GL0036788,1
gene_3580218,1
25_GL0087371,1
gene_3260622,1
7-7_GL0089173,1
gene_1832999,1
gene_331113,1
gene_4590153,1
gene_2171493,1
gene_3495367,1
gene_4102790,1
4_GL0091638,1
gene_4262447,1
gene_2885854,1
11_GL0123433,1
MC-6-5_GL0135816,1
Chow_4_GL0232297,1
Chow_6_GL0185988,1
gene_4301390,1
gene_4333174,1
2A-dyr16-06_GL0001467,1
DSM22607_2_GL0325166,1
S-Fe10_GL0029629,1
1-2_GL0076405,1
HF-F_1_GL0143995,1
5-7_GL0068497,1
S-Fe11_GL0045393,1
S-Fe1_GL0186266,1
HF-S_3_GL0173957,1
10_GL0069483,1
gene_2077760,1
gene_2666128,1
gene_3287117,1
gene_4133997,1
gene_4118660,1
MC-6-1_GL0096245,1
Food_5_GL0325527,1
7-1_GL0055090,1
gene_3769933,1
gene_3814229,1
gene_4090622,1
gene_4430896,1
NZ_RAZK01000004.1_cds_WP_120481348.1_4420,1
31_GL0083638,1
NZ_RAYH01000002.1_cds_WP_002515225.1_266,1
1-1_GL0073741,1
S-Fe10_GL0036516,1
Food_8_GL0369610,1
QGGY01000001.1_cds_PWJ79130.1_498,1
gene_3148043,1
Group2-2A_GL0072039,1
gene_4315894,1
gene_4264275,1
gene_2400371,1
MH-0-5_GL0135737,1
gene_4070998,1
gene_2290605,1
gene_2648245,1
DSM22607_9_GL0103237,1
gene_4002912,1
11_GL0072656,1
1A-dyr1-07_GL0041401,1
NZ_RAYH01000007.1_cds_WP_002517272.1_1237,1
Group2-7A_GL0080565,1
gene_3176468,1
gene_3306564,1
gene_3260641,1
gene_4312090,1
52_GL0043269,1
G1-1A_GL0034908,1
NZ_RAYQ01000028.1_cds_WP_120471973.1_2113,1
S-Fe10_GL0010650,1
MH-0-3_GL0028694,1
HF-S_3_GL0208116,1
1A-dyr1-07_GL0048794,1
4_GL0104381,1
gene_3374059,1
gene_4592417,1
DSM22607_11_GL0123304,1
2-3_GL0007086,1
NZ_RAYH01000006.1_cds_WP_015011369.1_1124,1
MH-0-5_GL0091468,1
gene_2425557,1
NZ_CP021421.1_cds_WP_068959824.1_647,1
NZ_CP021421.1_cds_WP_068961869.1_876,1
gene_3061402,1
S-Fe10_GL0133626,1
Group2-8A_GL0100047,1
MC-6-4_GL0131424,1
gene_4089652,1
NZ_OFSM01000013.1_cds_WP_103240119.1_226,1
gene_3582357,1
gene_4399571,1
HF-F_1_GL0214331,1
gene_4312977,1
gene_4495713,1
1A-dyr3-06_GL0025361,1
Chow_3_GL0114756,1
4-1_GL0047277,1
2-7_GL0012233,1
gene_181826,1
S-Fe1_GL0154607,1
gene_3662585,1
gene_3665999,1
G1-3A_GL0085879,1
S-Fe10_GL0012165,1
S-Fe14_GL0057060,1
MC-0-1_GL0077753,1
gene_4095692,1
4_GL0064389,1
gene_1892336,1
Food_11_GL0084385,1
AF73-05_2_GL0070161,1
S-Fe17_GL0067666,1
gene_2217004,1
gene_4415073,1
2_GL0122555,1
MC-6-1_GL0015623,1
S-Fe12_GL0174728,1
G1-1A_GL0115688,1
gene_4210408,1
gene_2491166,1
gene_3154817,1
gene_3550749,1
gene_1148074,1
MH-0-3_GL0024149,1
MC-6-2_GL0028462,1
gene_3495623,1
MC-0-1_GL0127048,1
7-1_GL0026834,1
33_GL0056139,1
gene_3505349,1
gene_449085,1
gene_3185241,1
26_GL0030177,1
S-Fe11_GL0109881,1
NZ_RAZL01000010.1_cds_WP_002560996.1_18,1
2-5_GL0066587,1
gene_4013680,1
HF-S_3_GL0350253,1
gene_4010365,1
Food_2_GL0107540,1
1-1_GL0093411,1
G1-1A_GL0081306,1
gene_2289496,1
8-7_GL0037742,1
gene_2387339,1
Group2-3A_GL0099890,1
gene_1418292,1
MC-0-1_GL0087549,1
Chow_1_GL0207550,1
gene_4429577,1
1-6_GL0101204,1
Chow_6_GL0257721,1
S-Fe12_GL0152222,1
gene_2984842,1
gene_228798,1
gene_3117010,1
gene_4592159,1
gene_991265,1
gene_3368174,1
MC-6-5_GL0016840,1
S-Fe20_GL0034832,1
gene_2913936,1
AF73-05_6_GL0324864,1
S-Fe10_GL0050091,1
3-1_GL0015862,1
gene_4135829,1
S-Fe10_GL0001837,1
2-4_GL0083502,1
gene_3507046,1
MH-6-2_GL0093891,1
HF-S_14_GL0224129,1
gene_4198469,1
gene_4564696,1
gene_2809370,1
MC-6-1_GL0008042,1
G1-7A_GL0147031,1
gene_4160267,1
gene_2273472,1
gene_3439019,1
13_GL0009655,1
40_GL0026520,1
6-3_GL0110594,1
MC-0-3_GL0073367,1
gene_1315219,1
26_GL0123839,1
gene_2394733,1
G1-1A_GL0057386,1
MC-6-1_GL0015618,1
gene_4616631,1
gene_1608279,1
4_GL0091138,1
S-Fe10_GL0056813,1
gene_1269923,1
gene_1124620,1
3_GL0009723,1
S-Fe16_GL0044365,1
NZ_RAYG01000094.1_cds_WP_121773795.1_3981,1
4-1_GL0057036,1
MH-0-3_GL0065935,1
gene_3753244,1
11_GL0060120,1
11_GL0141778,1
gene_1240362,1
gene_2963071,1
MC-6-1_GL0057040,1
1-1_GL0049023,1
G1-1A_GL0042386,1
gene_4333181,1
MC-0-1_GL0108447,1
5-8_GL0048851,1
1A-dyr1-07_GL0024357,1
gene_2650072,1
40_GL0027451,1
MC-0-1_GL0034542,1
gene_4485692,1
gene_341632,1
1A-dyr1-07_GL0012174,1
MH-0-4_GL0003147,1
gene_4198429,1
Food_11_GL0263541,1
NZ_RAYQ01000011.1_cds_174,1
3-1_GL0016111,1
MC-0-1_GL0018079,1
Food_14_GL0262192,1
HF-S_5_GL0225244,1
gene_2510529,1
gene_4579485,1
G1-1A_GL0096515,1
gene_390681,1
gene_1482174,1
gene_4543234,1
S-Fe10_GL0091091,1
gene_2168528,1
HF-F_13_GL0260517,1
NZ_RAYH01000003.1_cds_WP_002518999.1_538,1
gene_4146421,1
gene_3744395,1
gene_3148550,1
gene_3510600,1
1A-dyr4-07_GL0011665,1
4-7_GL0042027,1
S-Fe10_GL0031333,1
MH-6-5_GL0083654,1
gene_981062,1
gene_3152881,1
gene_2860745,1
gene_3167218,1
gene_2702033,1
gene_3469743,1
gene_3552726,1
gene_3553353,1
31_GL0049271,1
S-Fe10_GL0100675,1
G1-1A_GL0062753,1
S-Fe10_GL0159621,1
G1-7A_GL0164620,1
G1-5A_GL0137638,1
S-Fe11_GL0130364,1
gene_1533257,1
gene_4488384,1
gene_4484558,1
NZ_RAYM01000001.1_cds_WP_120431136.1_1163,1
gene_3448297,1
Chow_4_GL0319612,1
NZ_RAZA01000026.1_cds_WP_120479739.1_1861,1
gene_428606,1
gene_3344485,1
NZ_RAYF01000034.1_cds_WP_120438201.1_1559,1
3A-dyr30-06_GL0042544,1
gene_1177429,1
gene_3487283,1
28_GL0065118,1
NZ_RAZK01000015.1_cds_WP_120483299.1_1173,1
11_GL0083579,1
NZ_RAYM01000001.1_cds_WP_120431171.1_1214,1
gene_1943516,1
gene_3921786,1
2-8_GL0106754,1
gene_2841772,1
1-1_GL0016765,1
2-3_GL0099681,1
G1-1A_GL0089275,1
NZ_CP021421.1_cds_WP_068961847.1_904,1
1-1_GL0108372,1
1-7_GL0068411,1
gene_4489303,1
gene_1678723,1
7-7_GL0093185,1
HF-S_4_GL0007117,1
gene_4261860,1
gene_2912215,1
gene_3585152,1
4-6_GL0034166,1
11_GL0102421,1
HF-F_11_GL0120508,1
HF-S_3_GL0214029,1
gene_3335680,1
28_GL0064781,1
gene_4057405,1
4-1_GL0060106,1
gene_3469657,1
4-8_GL0123863,1
AF73-05_14_GL0139829,1
Food_13_GL0099402,1
Food_13_GL0190766,1
gene_61506,1
MC-0-1_GL0010195,1
G1-1A_GL0114760,1
11_GL0109005,1
gene_3506776,1
gene_2741960,1
gene_4321973,1
NZ_CP021420.1_cds_WP_099421483.1_753,1
gene_87807,1
34_GL0034114,1
gene_3667904,1
gene_4062866,1
gene_2893515,1
2-6_GL0048419,1
2-3_GL0055123,1
gene_4554496,1
gene_3903316,1
gene_4142639,1
gene_3966454,1
1-1_GL0031939,1
G1-1A_GL0112095,1
7-8_GL0029516,1
Food_10_GL0179120,1
4-1_GL0007706,1
NZ_RAZK01000062.1_cds_WP_120485681.1_5649,1
gene_4492707,1
MH-6-2_GL0118015,1
gene_4220615,1
5-5_GL0047719,1
S-Fe10_GL0012129,1
gene_4464394,1
gene_661587,1
gene_4399949,1
2-3_GL0084490,1
gene_3626402,1
G1-5A_GL0150179,1
Chow_3_GL0127232,1
gene_1696495,1
OB-1_11_GL0082239,1
MH-6-2_GL0117758,1
gene_4243268,1
gene_4030974,1
gene_282411,1
23_GL0116444,1
OB-1_6_GL0229388,1
gene_4256650,1
Chow_7_GL0272120,1
gene_3559282,1
gene_241189,1
gene_825144,1
G1-1A_GL0063204,1
S-Fe16_GL0049831,1
G1-1A_GL0057392,1
gene_3882734,1
15_GL0127878,1
2-5_GL0064382,1
AF73-05_3_GL0413016,1
gene_4335937,1
10_GL0066525,1
MH-6-2_GL0083453,1
gene_908779,1
G1-4A_GL0027618,1
gene_4429001,1
DSM22607_3_GL0292373,1
MH-0-4_GL0026104,1
gene_4087944,1
AF73-05_4_GL0391580,1
gene_538355,1
4-1_GL0043019,1
gene_4278519,1
1-1_GL0065333,1
gene_251393,1
gene_3781065,1
18_GL0041840,1
Chow_6_GL0023717,1
25_GL0013410,1
MC-0-1_GL0052398,1
Food_3_GL0252434,1
4-8_GL0022261,1
S-Fe10_GL0088843,1
gene_3470107,1
gene_3397853,1
20_GL0098492,1
20_GL0102155,1
7-2_GL0067320,1
gene_1058232,1
AF73-05_10_GL0346681,1
gene_4372164,1
gene_3139389,1
gene_4566958,1
gene_4516778,1
MH-6-2_GL0082806,1
NZ_CP021421.1_cds_WP_068961471.1_1322,1
gene_4383389,1
1-1_GL0135183,1
gene_3255870,1
S-Fe10_GL0144635,1
gene_3711681,1
gene_2393522,1
gene_629418,1
gene_4124584,1
HF-F_13_GL0344805,1
gene_2176716,1
S-Fe11_GL0028196,1
4-1_GL0026965,1
AF73-05_14_GL0257393,1
gene_1643334,1
13_GL0059394,1
gene_4458572,1
gene_2246597,1
gene_4275075,1
1-1_GL0052485,1
gene_4235309,1
MC-6-1_GL0033421,1
gene_4220911,1
Food_7_GL0325176,1
gene_2799072,1
gene_3606658,1
gene_2695233,1
gene_4542634,1
gene_3738286,1
2-3_GL0000988,1
gene_3350212,1
MH-0-5_GL0134643,1
gene_3783080,1
2-5_GL0036291,1
NZ_RAYW01000001.1_cds_WP_121697912.1_902,1
gene_2461097,1
AF73-05_11_GL0284492,1
NZ_RAYH01000003.1_cds_WP_002516811.1_682,1
gene_3453976,1
gene_3957844,1
gene_65023,1
7-8_GL0058258,1
gene_802475,1
6-4_GL0054319,1
gene_1057218,1
gene_3025932,1
gene_4160985,1
1-7_GL0073529,1
S-Fe20_GL0102488,1
gene_1263904,1
gene_4128936,1
NZ_RAYH01000029.1_cds_WP_041446251.1_86,1
gene_4413465,1
gene_4355186,1
gene_1311836,1
Food_1_GL0261175,1
gene_4329499,1
OB-1_4_GL0166024,1
gene_3482628,1
G1-1A_GL0096678,1
S-Fe19_GL0030823,1
gene_202973,1
AF73-05_11_GL0288979,1
gene_3945193,1
gene_3762543,1
S-Fe10_GL0121025,1
4_GL0051562,1
gene_3038368,1
gene_3795371,1
MC-0-1_GL0005637,1
MH-0-3_GL0000820,1
1-1_GL0091171,1
ERR1212018_Scaf24_612,1
AF73-05_14_GL0344250,1
Food_7_GL0111255,1
gene_1701887,1
gene_2582389,1
MC-0-3_GL0042153,1
gene_3194329,1
gene_4278747,1
20_GL0023013,1
gene_3841287,1
gene_4635702,1
Food_10_GL0235982,1
MH-6-2_GL0082823,1
gene_4403457,1
gene_3602636,1
gene_999468,1
gene_4484795,1
DSM22607_2_GL0329183,1
gene_2552709,1
gene_2136223,1
1-5_GL0041770,1
NZ_RAZG01000030.1_cds_WP_120408441.1_2466,1
gene_2963404,1
MC-6-1_GL0107139,1
S-Fe9_GL0081284,1
S-Fe10_GL0125705,1
gene_3929563,1
gene_2060505,1
gene_3360876,1
gene_3834748,1
gene_3700401,1
gene_3241631,1
S-Fe20_GL0159893,1
gene_897747,1
gene_4463069,1
gene_499913,1
gene_3364893,1
gene_4414865,1
HF-S_4_GL0215317,1
3-3_GL0073464,1
MC-0-1_GL0126925,1
Food_10_GL0214145,1
MH-6-5_GL0150545,1
MH-0-4_GL0007617,1
HF-S_3_GL0268237,1
gene_3234166,1
1-7_GL0090843,1
gene_384794,1
G1-1A_GL0007089,1
NZ_QZFS01000034.1_cds_WP_129179008.1_4672,1
MC-0-1_GL0066931,1
gene_3439987,1
gene_3880752,1
gene_2448379,1
gene_2856385,1
6-2_GL0063259,1
4-2_GL0068566,1
S-Fe10_GL0131886,1
gene_3336404,1
gene_2522741,1
HF-F_12_GL0164124,1
gene_2556832,1
4-4_GL0067644,1
gene_3457563,1
2A-dyr14-06_GL0062115,1
S-Fe11_GL0020590,1
4-1_GL0000808,1
gene_3936909,1
gene_3981081,1
S-Fe2_GL0132696,1
gene_1178089,1
7_GL0034633,1
MC-6-1_GL0076050,1
gene_3838295,1
gene_2288655,1
DSM22607_1_GL0094481,1
MH-0-3_GL0090380,1
gene_3548500,1
gene_3858510,1
31_GL0076885,1
5-5_GL0090540,1
G1-1A_GL0095082,1
14_GL0038686,1
2-1_GL0035753,1
Chow_7_GL0229664,1
S-Fe17_GL0108531,1
gene_3443109,1
Group2-7A_GL0099031,1
NZ_RAYM01000019.1_cds_WP_120433697.1_140,1
S-Fe15_GL0020781,1
gene_3336934,1
Chow_1_GL0233098,1
S-Fe3_GL0045737,1
MC-0-1_GL0070963,1
gene_4286451,1
Food_9_GL0006451,1
2-1_GL0039038,1
1-1_GL0006655,1
Food_10_GL0081897,1
S-Fe5_GL0078477,1
gene_587262,1
gene_905686,1
NZ_RAYY01000008.1_cds_WP_120421505.1_5150,1
HF-S_10_GL0254943,1
gene_4047357,1
gene_3439814,1
40_GL0026218,1
DSM22607_5_GL0252420,1
gene_2712794,1
S-Fe10_GL0013080,1
gene_3156725,1
AF73-05_7_GL0148518,1
gene_2794489,1
gene_805201,1
MC-0-1_GL0047325,1
gene_4342577,1
gene_2741511,1
gene_4267244,1
G1-1A_GL0105405,1
MC-6-1_GL0038214,1
MC-6-2_GL0158872,1
gene_3457636,1
S-Fe10_GL0015662,1
1-5_GL0000268,1
MC-0-3_GL0004010,1
gene_3557510,1
gene_3046622,1
gene_3865307,1
gene_4136500,1
gene_2825896,1
gene_3821576,1
gene_4107684,1
gene_4352055,1
20_GL0050307,1
1-1_GL0002657,1
gene_4274427,1
MH-6-2_GL0116472,1
gene_3397667,1
Group2-8A_GL0170065,1
4-3_GL0006207,1
gene_3441018,1
gene_4233422,1
gene_4604833,1
gene_2784722,1
S-Fe10_GL0084484,1
2-5_GL0075739,1
10_GL0072705,1
4-1_GL0042854,1
gene_4378105,1
gene_1994427,1
7-5_GL0006108,1
MH-6-2_GL0106466,1
MC-0-1_GL0104963,1
gene_4062776,1
1A-dyr2-07_GL0056978,1
4-1_GL0064751,1
AF73-05_10_GL0258678,1
gene_4225660,1
gene_4469719,1
gene_4335938,1
Food_9_GL0104635,1
MH-6-2_GL0069974,1
S-Fe2_GL0162934,1
gene_4354263,1
S-Fe1_GL0120335,1
S-Fe10_GL0135509,1
1-1_GL0081958,1
gene_4465308,1
2B-dyr24-06_GL0060851,1
3B-dyr36-06_GL0001635,1
gene_3600772,1
gene_1516022,1
40_GL0052460,1
2-3_GL0094265,1
MC-0-1_GL0017658,1
1-1_GL0007421,1
gene_4372214,1
gene_2998411,1
Food_10_GL0198100,1
gene_3926239,1
HF-F_13_GL0270232,1
Chow_3_GL0150430,1
1-4_GL0018930,1
gene_3022996,1
AF73-05_11_GL0194824,1
G1-1A_GL0045140,1
AF73-05_14_GL0158078,1
1-6_GL0033409,1
Chow_7_GL0246849,1
AF73-05_10_GL0211100,1
Chow_7_GL0199463,1
gene_3247630,1
gene_3379987,1
gene_2831002,1
Chow_2_GL0220542,1
MH-6-2_GL0070021,1
MC-0-1_GL0043407,1
gene_46503,1
MC-0-3_GL0044674,1
9_GL0018676,1
OB-1_12_GL0229241,1
gene_4400886,1
G1-1A_GL0045886,1
gene_4376002,1
1-1_GL0009427,1
Group2-8A_GL0000313,1
gene_1844692,1
NZ_RAYH01000014.1_cds_WP_120363114.1_1858,1
gene_3511904,1
Food_10_GL0035784,1
gene_3202525,1
gene_2853481,1
gene_2588975,1
gene_3921654,1
11_GL0061734,1
3B-dyr31-06_GL0024475,1
gene_3835319,1
S-Fe19_GL0065763,1
gene_4343984,1
gene_3804223,1
gene_4363340,1
G1-5A_GL0103918,1
Chow_7_GL0190261,1
4-8_GL0066487,1
7-5_GL0023032,1
15_GL0113312,1
gene_4286330,1
HF-F_1_GL0076863,1
gene_4498055,1
Chow_4_GL0242921,1
gene_3388112,1
gene_911671,1
S-Fe13_GL0062664,1
S-Fe10_GL0132228,1
gene_4288786,1
gene_3660344,1
gene_3777935,1
gene_3610297,1
gene_3747917,1
S-Fe8_GL0178050,1
S-Fe2_GL0056030,1
gene_4013688,1
Chow_4_GL0174002,1
7-1_GL0067511,1
gene_4253093,1
NZ_CP021421.1_cds_WP_068960201.1_173,1
8-2_GL0109497,1
AF73-05_1_GL0323885,1
gene_522791,1
gene_2637267,1
Chow_6_GL0285564,1
1A-dyr4-07_GL0105179,1
gene_3499672,1
42_GL0049122,1
4_GL0021177,1
Chow_3_GL0079764,1
gene_4423031,1
S-Fe3_GL0102274,1
8-3_GL0028689,1
gene_1604219,1
MC-0-1_GL0046337,1
S-Fe10_GL0060674,1
4-7_GL0129064,1
gene_2838206,1
8-5_GL0020479,1
gene_3842816,1
gene_3545577,1
G1-4A_GL0041427,1
1-1_GL0137926,1
Chow_8_GL0036442,1
Group2-6A_GL0001820,1
NZ_RAYB01000031.1_cds_WP_121707474.1_1511,1
Food_11_GL0263656,1
gene_460587,1
MC-0-3_GL0099192,1
gene_1554508,1
S-Fe16_GL0065637,1
gene_2458682,1
DSM22607_2_GL0148330,1
MH-6-2_GL0103234,1
gene_2911125,1
gene_703902,1
gene_4500673,1
gene_2896604,1
gene_2349413,1
gene_3519576,1
G1-1A_GL0086267,1
49_GL0047943,1
gene_2270824,1
gene_2738741,1
5-7_GL0040741,1
21_GL0038598,1
gene_4271393,1
MC-6-1_GL0063845,1
gene_4345651,1
gene_3230808,1
gene_1465196,1
gene_4417817,1
Food_9_GL0113463,1
Chow_8_GL0204293,1
MC-6-2_GL0175752,1
S-Fe10_GL0109089,1
G1-8A_GL0124035,1
MH-6-2_GL0093858,1
S-Fe2_GL0013361,1
S-Fe7_GL0132000,1
gene_332827,1
31_GL0047468,1
G1-4A_GL0045402,1
gene_2741017,1
gene_996220,1
MC-6-2_GL0087232,1
NZ_CP021421.1_cds_WP_068960638.1_2331,1
G1-1A_GL0070712,1
gene_2618496,1
MH-6-2_GL0043279,1
HF-S_4_GL0112633,1
MC-6-1_GL0057433,1
gene_3618921,1
NZ_CP021421.1_cds_WP_084274126.1_1169,1
7-8_GL0024088,1
gene_3876467,1
gene_4608241,1
G1-1A_GL0021759,1
MC-6-2_GL0033955,1
G1-4A_GL0020479,1
S-Fe11_GL0022837,1
MC-6-1_GL0076641,1
gene_4044605,1
S-Fe10_GL0025896,1
gene_3455948,1
gene_4009663,1
7-4_GL0021572,1
gene_1823329,1
gene_981814,1
8-3_GL0016631,1
gene_3122774,1
gene_3115215,1
gene_4313662,1
gene_2592582,1
gene_4051603,1
G1-1A_GL0052526,1
15_GL0137119,1
4_GL0050862,1
Chow_8_GL0276354,1
gene_3405410,1
gene_3585516,1
NZ_CP021421.1_cds_WP_084273959.1_43,1
1-7_GL0090841,1
2A-dyr13-07_GL0031579,1
gene_4141866,1
gene_3050046,1
gene_3968953,1
8-2_GL0055382,1
gene_4280100,1
gene_2536055,1
gene_724097,1
gene_2523111,1
Chow_6_GL0130518,1
16_GL0088712,1
AF73-05_6_GL0118584,1
Food_11_GL0103053,1
6-5_GL0133006,1
gene_4447621,1
gene_2003087,1
gene_3900261,1
gene_2678140,1
S-Fe13_GL0106190,1
3-1_GL0031913,1
3-1_GL0026319,1
25_GL0007292,1
6-7_GL0107042,1
gene_430819,1
gene_4565432,1
3B-dyr31-06_GL0015296,1
4-4_GL0092312,1
gene_3598730,1
gene_4419905,1
gene_3586119,1
gene_3982612,1
gene_4060973,1
gene_3032248,1
OB-1_8_GL0050843,1
gene_3989080,1
gene_2999818,1
gene_1802464,1
2A-dyr14-07_GL0002250,1
10_GL0030673,1
G1-5A_GL0191956,1
gene_2616311,1
gene_3594456,1
AF73-05_7_GL0305627,1
Chow_1_GL0112980,1
gene_3193448,1
gene_1903566,1
gene_3752506,1
S-Fe10_GL0091893,1
gene_3284420,1
G1-1A_GL0111309,1
gene_1724075,1
gene_4350184,1
gene_2355723,1
MH-6-5_GL0007784,1
S-Fe1_GL0027184,1
gene_3089518,1
gene_4182218,1
gene_4522942,1
gene_4149091,1
gene_4247480,1
S-Fe10_GL0153332,1
gene_1694197,1
20_GL0121024,1
Group2-3A_GL0052634,1
42_GL0010517,1
S-Fe10_GL0066960,1
G1-1A_GL0002628,1
gene_4132830,1
6-3_GL0053694,1
gene_2607747,1
gene_3807490,1
Chow_6_GL0017882,1
10_GL0020056,1
gene_3122091,1
39_GL0033850,1
1-3_GL0120631,1
1-8_GL0018310,1
gene_613555,1
1-1_GL0012099,1
gene_2739013,1
HF-F_3_GL0132430,1
S-Fe16_GL0017781,1
gene_4605660,1
gene_3403337,1
S-Fe9_GL0097916,1
S-Fe10_GL0065522,1
Food_8_GL0375231,1
gene_3556221,1
gene_531049,1
13_GL0049418,1
7-7_GL0081711,1
Chow_3_GL0006672,1
11_GL0151065,1
gene_4256408,1
gene_3333548,1
MC-0-3_GL0031155,1
gene_2454127,1
gene_2241888,1
NZ_CP021421.1_cds_WP_068959962.1_471,1
gene_4299672,1
gene_2549269,1
gene_3755143,1
2-1_GL0046229,1
gene_4191515,1
S-Fe5_GL0060461,1
gene_4390289,1
gene_2333080,1
gene_3449904,1
gene_2715648,1
gene_4385939,1
33_GL0100272,1
gene_3585753,1
S-Fe10_GL0135983,1
gene_4242895,1
9_GL0078134,1
gene_4167997,1
gene_1929773,1
MC-0-3_GL0066097,1
OB-1_5_GL0295101,1
gene_381512,1
Food_14_GL0187171,1
gene_2673027,1
gene_4621789,1
S-Fe10_GL0088366,1
Food_11_GL0075509,1
S-Fe1_GL0122393,1
HF-F_1_GL0261605,1
MC-6-3_GL0068373,1
gene_3124384,1
3-1_GL0002767,1
gene_3349880,1
Chow_6_GL0258788,1
S-Fe10_GL0085977,1
gene_620679,1
gene_2245376,1
gene_2386505,1
gene_4465270,1
15_GL0144602,1
gene_3890944,1
8-8_GL0013062,1
gene_4245790,1
gene_3745071,1
2-8_GL0095068,1
NZ_RAYH01000003.1_cds_WP_002515547.1_499,1
gene_4377732,1
36_GL0075101,1
gene_4226916,1
gene_3239589,1
Chow_1_GL0284928,1
gene_124328,1
gene_2626654,1
gene_4178464,1
gene_3179343,1
NZ_RAYE01000025.1_cds_1826,1
Food_9_GL0199349,1
AF73-05_10_GL0036541,1
HF-S_8_GL0271739,1
gene_4533118,1
8_GL0045996,1
S-Fe10_GL0179154,1
40_GL0065996,1
gene_4351593,1
gene_4264555,1
gene_4177644,1
MC-6-2_GL0039549,1
Food_10_GL0024277,1
gene_3308680,1
6-1_GL0102364,1
1-1_GL0058167,1
6-1_GL0032087,1
gene_829744,1
3-1_GL0008125,1
MC-0-1_GL0083544,1
S-Fe10_GL0118831,1
27_GL0002861,1
gene_4003589,1
gene_4396201,1
gene_3970090,1
gene_3753293,1
S-Fe10_GL0036371,1
1A-dyr5-06_GL0018533,1
AF73-05_6_GL0170017,1
gene_2891613,1
gene_4438609,1
gene_3009929,1
gene_4560724,1
1-1_GL0022999,1
gene_2770571,1
Food_14_GL0169141,1
gene_4513717,1
gene_3405405,1
gene_3474745,1
gene_2185380,1
gene_4075944,1
gene_1224110,1
NZ_RAYH01000024.1_cds_WP_002515404.1_2625,1
AF73-05_4_GL0002836,1
NZ_QZFS01000007.1_cds_WP_129176047.1_8318,1
7-1_GL0026881,1
gene_2106492,1
20_GL0029213,1
4_GL0095476,1
DSM22607_4_GL0204995,1
HF-F_13_GL0011415,1
gene_4468395,1
NZ_RAYH01000020.1_cds_WP_120363165.1_2214,1
NZ_CP021421.1_cds_WP_068961941.1_715,1
4-8_GL0005780,1
G1-1A_GL0086526,1
MC-0-3_GL0052147,1
gene_3429370,1
15_GL0138851,1
MC-0-1_GL0022676,1
gene_2878439,1
gene_4574381,1
Food_6_GL0113183,1
NZ_CP021422.1_cds_WP_066534039.1_1393,1
HF-F_11_GL0265143,1
8-7_GL0037010,1
2-4_GL0063007,1
gene_3059110,1
gene_373158,1
5-3_GL0002861,1
gene_3538357,1
MC-0-1_GL0002556,1
gene_337045,1
4-1_GL0068947,1
gene_3270461,1
gene_3007560,1
S-Fe19_GL0067502,1
AF73-05_8_GL0427216,1
gene_968296,1
HF-S_5_GL0020272,1
gene_2038954,1
gene_3510269,1
2-3_GL0002325,1
gene_4354656,1
NZ_RAZE01000010.1_cds_WP_120399156.1_55,1
MH-0-5_GL0074437,1
S-Fe10_GL0030020,1
Food_1_GL0043257,1
gene_3781254,1
AF73-05_4_GL0438873,1
gene_3308484,1
gene_4501804,1
S-Fe2_GL0059874,1
10_GL0030515,1
S-Fe10_GL0165139,1
7-5_GL0171112,1
1-7_GL0110427,1
gene_2105551,1
HF-F_3_GL0126147,1
gene_3850125,1
gene_3619590,1
Chow_7_GL0101464,1
