gene,donor_3_cecum
54_GL0126653,1
6-6_GL0062290,1
gene_2432490,1
gene_4625203,1
S-Fe3_GL0190073,1
gene_3565071,1
gene_3919038,1
6-3_GL0032682,1
gene_1809117,1
gene_1561081,1
S-Fe11_GL0089138,1
MH-0-4_GL0017692,1
Food_14_GL0319987,1
G1-5A_GL0131659,1
35_GL0110702,1
gene_1984775,1
Food_5_GL0308180,1
Chow_1_GL0122086,1
gene_3201850,1
gene_846616,1
gene_3188425,1
gene_3798858,1
7-8_GL0157096,1
NZ_QZFS01000001.1_cds_WP_129173033.1_2454,1
1-3_GL0116347,1
gene_2135560,1
1A-dyr1-07_GL0021717,1
S-Fe20_GL0067661,1
ERR1211980_Scaf19_1941,1
HF-F_2_GL0281394,1
MC-0-1_GL0050412,1
1A-dyr1-07_GL0003052,1
gene_2403403,1
6-3_GL0103159,1
NZ_RAYX01000085.1_cds_WP_120377495.1_1737,1
5-1_GL0053543,1
HF-S_13_GL0337047,1
54_GL0113688,1
gene_2076479,1
S-Fe9_GL0289963,1
MH-0-5_GL0089084,1
6-2_GL0062876,1
S-Fe3_GL0072267,1
gene_1706804,1
Group2-3A_GL0023323,1
HF-F_3_GL0022646,1
12_GL0048689,1
NZ_KB822441.1_cds_WP_004069150.1_505,1
gene_1881978,1
HF-F_1_GL0232503,1
51_GL0003638,1
G1-2A_GL0093661,1
DSM22607_11_GL0355012,1
MH-6-5_GL0110625,1
DSM22607_8_GL0034593,1
28_GL0091035,1
NZ_RAYO01000025.1_cds_WP_120395910.1_604,1
AF73-05_2_GL0244615,1
Food_14_GL0074136,1
35_GL0112254,1
OB-1_1_GL0292157,1
23_GL0148414,1
6_GL0028954,1
7-8_GL0083668,1
Food_11_GL0144113,1
Food_6_GL0236034,1
1-2_GL0001853,1
11_GL0132389,1
ERR1211980_Scaf24_2230,1
gene_220760,1
gene_999876,1
AF73-05_7_GL0202588,1
DSM22607_12_GL0230406,1
AF73-05_3_GL0302361,1
gene_950851,1
1-5_GL0017122,1
gene_4554256,1
gene_2280701,1
AF73-05_1_GL0348203,1
HF-S_14_GL0095204,1
gene_3710593,1
HF-F_5_GL0293413,1
MH-0-5_GL0088030,1
AF73-05_5_GL0104118,1
HF-S_8_GL0267632,1
Group2-8A_GL0055019,1
S-Fe6_GL0112876,1
Food_1_GL0131989,1
6-1_GL0008943,1
2-3_GL0032411,1
Food_9_GL0004727,1
MC-0-1_GL0000110,1
gene_949899,1
Chow_2_GL0106448,1
gene_2143299,1
Food_5_GL0340184,1
gene_1781839,1
gene_2738496,1
2-8_GL0025847,1
DSM22607_10_GL0050458,1
gene_2909526,1
4-8_GL0015481,1
gene_878618,1
Group2-8A_GL0069971,1
gene_1252516,1
29_GL0069110,1
gene_4371332,1
gene_1272614,1
HF-S_7_GL0242464,1
gene_4352555,1
1-1_GL0020538,1
gene_3667108,1
AF73-05_2_GL0155175,1
AF73-05_10_GL0225566,1
gene_4348591,1
HF-F_4_GL0327739,1
gene_3754214,1
gene_4280266,1
2-1_GL0035739,1
OB-1_5_GL0056540,1
S-Fe14_GL0005095,1
MH-0-5_GL0110566,1
gene_77139,1
gene_3913801,1
gene_748332,1
gene_539729,1
gene_2694286,1
41_GL0026524,1
MH-6-1_GL0105381,1
Food_14_GL0142309,1
gene_2354635,1
gene_2729481,1
17_GL0038513,1
Food_8_GL0061190,1
S-Fe7_GL0219220,1
gene_3899627,1
gene_2101429,1
1A-dyr4-07_GL0069388,1
DSM22607_12_GL0206118,1
S-Fe8_GL0019342,1
45_GL0128022,1
Chow_7_GL0054930,1
gene_2296349,1
MC-6-2_GL0077547,1
gene_1990709,1
Food_8_GL0307314,1
AF73-05_13_GL0193850,1
gene_1394579,1
gene_3969372,1
MH-6-3_GL0023275,1
1A-dyr2-07_GL0025125,1
HF-F_10_GL0205324,1
8-1_GL0056235,1
6-4_GL0022510,1
S-Fe11_GL0067392,1
Food_10_GL0213541,1
gene_716719,1
gene_2803090,1
AF73-05_13_GL0244195,1
S-Fe20_GL0117428,1
S-Fe12_GL0133157,1
HF-F_4_GL0392605,1
53_GL0068815,1
4-8_GL0003581,1
3B-dyr36-06_GL0039936,1
Chow_4_GL0020616,1
1-4_GL0029322,1
DSM22607_2_GL0244746,1
1A-dyr4-07_GL0032131,1
gene_3908672,1
45_GL0061437,1
G1-7A_GL0089969,1
gene_3945719,1
gene_2071953,1
Food_14_GL0131782,1
gene_2974882,1
6-3_GL0106843,1
8-2_GL0026526,1
Chow_1_GL0019431,1
G1-1A_GL0113709,1
gene_4153638,1
MH-6-2_GL0037787,1
OB-1_2_GL0299458,1
ERR1211980_Scaf15_1673,1
Food_7_GL0105100,1
gene_3306171,1
MH-6-5_GL0078641,1
gene_3085591,1
Food_9_GL0057328,1
gene_4059719,1
gene_2265670,1
DSM22607_6_GL0191330,1
HF-S_8_GL0004503,1
AF73-05_10_GL0110561,1
gene_4349209,1
HF-F_11_GL0271532,1
gene_2368875,1
gene_4621608,1
gene_3928009,1
20_GL0144946,1
40_GL0030986,1
1A-dyr5-07_GL0042072,1
20_GL0178766,1
S-Fe2_GL0112232,1
Food_5_GL0113438,1
Chow_1_GL0012688,1
Food_7_GL0075002,1
NZ_CP021422.1_cds_WP_066534762.1_1052,1
DSM22607_2_GL0159241,1
gene_2831725,1
NZ_RAYO01000041.1_cds_WP_120396558.1_1780,1
HF-F_13_GL0250334,1
DSM22607_5_GL0202570,1
AF73-05_1_GL0029959,1
29_GL0109866,1
G1-1A_GL0107569,1
gene_2506597,1
gene_1671092,1
gene_2522999,1
7_GL0091968,1
AF73-05_1_GL0058747,1
gene_3321065,1
OB-1_12_GL0320351,1
gene_1756697,1
gene_934888,1
AF73-05_10_GL0224373,1
gene_3841054,1
NZ_RAZG01000013.1_cds_WP_120407442.1_692,1
30_GL0093641,1
NZ_RAYM01000051.1_cds_WP_120436671.1_2611,1
4-7_GL0050000,1
gene_4164595,1
Food_9_GL0034659,1
HF-S_6_GL0200843,1
gene_39591,1
24_GL0020570,1
AF73-05_10_GL0019247,1
G1-7A_GL0125019,1
gene_2936854,1
gene_3455926,1
ERR1211980_Scaf90_3554,1
gene_2407099,1
Food_6_GL0064828,1
MH-6-1_GL0115674,1
gene_3124571,1
AF73-05_8_GL0284150,1
gene_3629164,1
1-1_GL0136045,1
Food_2_GL0011821,1
gene_4616967,1
DSM22607_12_GL0177633,1
HF-F_13_GL0445786,1
MC-6-5_GL0071550,1
gene_1886479,1
4-3_GL0020081,1
G1-5A_GL0031797,1
gene_4573522,1
Chow_5_GL0351787,1
gene_3958280,1
DSM22607_11_GL0351342,1
S-Fe11_GL0103917,1
gene_3127494,1
S-Fe11_GL0061685,1
HF-F_4_GL0187894,1
AF73-05_11_GL0090415,1
S-Fe11_GL0145021,1
42_GL0078519,1
gene_3932545,1
Food_8_GL0150716,1
gene_2987083,1
gene_1513111,1
Chow_4_GL0167290,1
G1-1A_GL0005793,1
31_GL0046764,1
gene_1620094,1
gene_1930944,1
gene_3294649,1
gene_3488456,1
AF73-05_11_GL0142650,1
AF73-05_3_GL0189421,1
Chow_5_GL0046450,1
HF-S_2_GL0044540,1
10_GL0086228,1
S-Fe6_GL0209496,1
Food_3_GL0193792,1
S-Fe16_GL0091519,1
1A-dyr4-07_GL0106480,1
gene_3565260,1
HF-F_6_GL0034947,1
G1-1A_GL0110859,1
ERR1211980_Scaf75_3394,1
Chow_5_GL0204904,1
Food_8_GL0073501,1
gene_1362246,1
12_GL0136220,1
AF73-05_10_GL0048213,1
AF73-05_1_GL0192249,1
G1-5A_GL0086803,1
6-5_GL0018295,1
MC-6-5_GL0019445,1
20_GL0047192,1
gene_1100640,1
S-Fe20_GL0194876,1
6-5_GL0136323,1
12_GL0119563,1
31_GL0094000,1
gene_3574292,1
Group2-3A_GL0042983,1
14_GL0001159,1
gene_3775961,1
S-Fe7_GL0267201,1
gene_3948947,1
7-5_GL0178343,1
AF73-05_8_GL0188416,1
Food_5_GL0334588,1
NZ_RAYY01000006.1_cds_WP_120420811.1_4578,1
S-Fe8_GL0168122,1
AF73-05_10_GL0287304,1
8-2_GL0054656,1
1-1_GL0138172,1
AF73-05_2_GL0099560,1
Chow_1_GL0164025,1
gene_1079378,1
17_GL0010618,1
gene_1271529,1
OB-1_4_GL0226066,1
Food_10_GL0117667,1
NZ_AUGK01000015.1_cds_WP_028027361.1_2096,1
HF-F_5_GL0042522,1
gene_1683889,1
47_GL0111735,1
gene_1210743,1
gene_2866068,1
gene_4236251,1
NZ_RAYX01000013.1_cds_WP_120376671.1_287,1
gene_4494294,1
gene_3314691,1
2B-dyr19-06_GL0039744,1
Food_10_GL0102706,1
3-5_GL0062310,1
Group2-3A_GL0125176,1
S-Fe4_GL0148941,1
Group2-6A_GL0088367,1
NZ_OFSM01000003.1_cds_WP_103238182.1_5127,1
Food_4_GL0167290,1
Food_10_GL0196014,1
HF-F_4_GL0252408,1
gene_1350514,1
gene_4326671,1
3-2_GL0068342,1
OB-1_2_GL0009333,1
DSM22607_13_GL0041572,1
17_GL0025107,1
S-Fe5_GL0066501,1
S-Fe10_GL0169413,1
gene_1817697,1
NZ_QZFS01000005.1_cds_WP_016292831.1_7008,1
gene_1301773,1
Group2-7A_GL0113641,1
Food_6_GL0098153,1
AF73-05_13_GL0330109,1
MC-6-4_GL0117361,1
NZ_RAYX01000008.1_cds_WP_120376536.1_1810,1
gene_4553436,1
2_GL0097854,1
gene_187630,1
AF73-05_1_GL0066335,1
1-2_GL0019989,1
24_GL0114476,1
6-3_GL0085019,1
Chow_8_GL0037810,1
5-6_GL0046745,1
gene_3800536,1
Food_10_GL0146408,1
MC-6-2_GL0162321,1
Chow_1_GL0146937,1
gene_4217826,1
AF73-05_13_GL0109436,1
Food_10_GL0126236,1
HF-F_4_GL0218604,1
MH-6-2_GL0037393,1
gene_3339789,1
gene_3461702,1
Chow_2_GL0068423,1
S-Fe10_GL0032654,1
HF-F_5_GL0008950,1
gene_4523439,1
MH-6-3_GL0037585,1
DSM22607_12_GL0231756,1
AF73-05_10_GL0398273,1
gene_2517749,1
Chow_5_GL0199642,1
HF-F_11_GL0047148,1
HF-F_1_GL0033921,1
1-1_GL0042862,1
NZ_RAYF01000044.1_cds_WP_120436923.1_2227,1
3_GL0128559,1
5-6_GL0060947,1
gene_4479479,1
NZ_QWMU01000007.1_cds_WP_004049823.1_1953,1
Group2-7A_GL0041565,1
gene_4242803,1
Chow_1_GL0030287,1
NZ_RAYM01000063.1_cds_WP_120437213.1_3194,1
gene_4293381,1
HF-S_13_GL0271970,1
6-3_GL0072817,1
gene_4284316,1
Group2-8A_GL0189659,1
20_GL0030094,1
1-7_GL0064082,1
8-3_GL0026384,1
gene_4009029,1
S-Fe11_GL0080990,1
8-5_GL0007545,1
gene_4341966,1
gene_4555247,1
gene_4417483,1
HF-S_12_GL0103963,1
gene_2479881,1
Food_10_GL0137878,1
HF-S_3_GL0109706,1
MC-0-1_GL0074303,1
gene_2156811,1
HF-S_14_GL0255517,1
gene_2194311,1
Food_5_GL0328125,1
OB-1_11_GL0018429,1
G1-1A_GL0086567,1
Group2-7A_GL0127453,1
gene_1640740,1
Chow_1_GL0019430,1
Group2-2A_GL0158894,1
gene_257630,1
NZ_KI530573.1_cds_WP_023275007.1_157,1
37_GL0066028,1
10_GL0078400,1
DSM22607_12_GL0089826,1
11_GL0009393,1
gene_3629284,1
35_GL0080988,1
DSM22607_12_GL0277761,1
gene_2421580,1
MC-0-3_GL0003224,1
gene_1905914,1
AF73-05_11_GL0194299,1
AF73-05_7_GL0265341,1
gene_1520416,1
3-1_GL0078428,1
Food_8_GL0180140,1
gene_3908599,1
HF-F_7_GL0248551,1
3-1_GL0073681,1
12_GL0029726,1
MC-0-1_GL0114030,1
gene_1503099,1
Food_10_GL0173799,1
NZ_KI535318.1_cds_WP_023346196.1_565,1
Chow_1_GL0165510,1
gene_3760915,1
gene_2765620,1
12_GL0000731,1
AF73-05_14_GL0174477,1
Food_11_GL0307403,1
OB-1_8_GL0199767,1
gene_4069662,1
gene_3256783,1
Group2-2A_GL0013492,1
35_GL0095542,1
gene_4130296,1
Chow_1_GL0257678,1
S-Fe1_GL0085362,1
G1-7A_GL0100030,1
gene_2381696,1
HF-F_5_GL0255395,1
gene_4523538,1
gene_2119629,1
MH-6-5_GL0161629,1
NZ_KB822452.1_cds_WP_004075055.1_2751,1
1-1_GL0037623,1
4-8_GL0016060,1
DSM22607_1_GL0070618,1
Chow_4_GL0225280,1
Chow_1_GL0119963,1
AF73-05_10_GL0015274,1
24_GL0120327,1
Food_4_GL0047404,1
S-Fe6_GL0232992,1
Food_6_GL0138979,1
1-1_GL0149912,1
8-3_GL0124453,1
AF73-05_4_GL0114379,1
50_GL0093508,1
gene_977026,1
S-Fe7_GL0162223,1
32_GL0077799,1
gene_460019,1
G1-1A_GL0051605,1
NZ_RAYM01000039.1_cds_WP_120435668.1_1734,1
HF-S_4_GL0177047,1
Group2-8A_GL0005003,1
gene_3537128,1
Chow_1_GL0184198,1
gene_3416749,1
Chow_5_GL0060445,1
MH-0-5_GL0091442,1
14_GL0030631,1
S-Fe12_GL0119854,1
OB-1_1_GL0275374,1
Food_5_GL0334866,1
5_GL0004977,1
Food_9_GL0072043,1
G1-5A_GL0057281,1
22_GL0082472,1
Chow_4_GL0255403,1
NZ_KI535318.1_cds_WP_023345954.1_325,1
gene_4069713,1
MC-6-5_GL0035855,1
gene_4360631,1
gene_4236696,1
gene_1506072,1
AF73-05_10_GL0107238,1
AF73-05_11_GL0228971,1
HF-S_4_GL0118657,1
4-2_GL0053324,1
AF73-05_9_GL0249734,1
AF73-05_4_GL0424055,1
gene_4271448,1
Food_5_GL0317980,1
gene_4411120,1
DSM22607_4_GL0018435,1
MC-6-3_GL0006044,1
DSM22607_12_GL0347261,1
AF73-05_9_GL0261338,1
gene_2919617,1
2-3_GL0088373,1
gene_2958268,1
S-Fe10_GL0108794,1
2-8_GL0096353,1
32_GL0101077,1
5-8_GL0058015,1
10_GL0006161,1
MC-6-1_GL0049904,1
NZ_OFSM01000009.1_cds_WP_103239366.1_2036,1
gene_2705790,1
gene_3580589,1
Group2-2A_GL0002789,1
Chow_6_GL0093092,1
gene_1886484,1
Food_10_GL0010435,1
Food_10_GL0105350,1
Group2-4A_GL0090493,1
7-5_GL0178082,1
35_GL0113122,1
gene_4323104,1
41_GL0098827,1
gene_154600,1
2-6_GL0008436,1
gene_764735,1
HF-S_12_GL0319808,1
32_GL0024707,1
DSM22607_2_GL0309248,1
gene_3079557,1
gene_2572583,1
18_GL0018013,1
S-Fe9_GL0005348,1
AF73-05_3_GL0271428,1
1A-dyr4-07_GL0106336,1
gene_1674320,1
gene_4506629,1
MH-6-2_GL0106469,1
ERR1211980_Scaf5_892,1
HF-F_12_GL0125932,1
gene_2624657,1
gene_2136768,1
gene_3590231,1
10_GL0029976,1
AF73-05_2_GL0348709,1
gene_2044071,1
AF73-05_10_GL0179352,1
gene_4245607,1
6-5_GL0121772,1
AF73-05_9_GL0039184,1
S-Fe10_GL0121004,1
17_GL0040226,1
MC-0-3_GL0008845,1
7-1_GL0051258,1
AF73-05_7_GL0074623,1
gene_3756603,1
39_GL0089364,1
Food_11_GL0220128,1
Chow_4_GL0238273,1
gene_2474807,1
Group2-3A_GL0005122,1
gene_639362,1
gene_1650206,1
AF73-05_10_GL0031416,1
gene_3002630,1
MH-6-5_GL0175348,1
gene_2881021,1
1-6_GL0086050,1
2-2_GL0085321,1
Food_10_GL0167186,1
18_GL0089851,1
47_GL0116919,1
DSM22607_9_GL0146769,1
gene_1481445,1
26_GL0034857,1
gene_4186330,1
33_GL0045409,1
OB-1_11_GL0113784,1
gene_2672983,1
2B-dyr24-07_GL0026951,1
7-4_GL0049901,1
gene_4312566,1
gene_3474927,1
gene_267247,1
S-Fe2_GL0035678,1
Food_5_GL0150644,1
5-5_GL0030650,1
gene_1719939,1
gene_2236365,1
Food_10_GL0123848,1
7-1_GL0012013,1
17_GL0001238,1
gene_562212,1
gene_1004964,1
gene_2105798,1
20_GL0028012,1
gene_3124728,1
gene_3893988,1
4-2_GL0115405,1
DSM22607_10_GL0404314,1
NZ_RAYO01000019.1_cds_WP_120395428.1_92,1
gene_4382929,1
Food_5_GL0145052,1
OB-1_1_GL0012312,1
Chow_2_GL0132185,1
14_GL0129883,1
gene_2766229,1
S-Fe9_GL0038546,1
4-1_GL0043203,1
5-2_GL0057998,1
MC-0-1_GL0071090,1
Group2-8A_GL0090698,1
gene_4569826,1
gene_3187254,1
gene_2771081,1
17_GL0060152,1
gene_643437,1
HF-S_9_GL0379405,1
20_GL0023178,1
Group2-8A_GL0032275,1
3_GL0110301,1
2-3_GL0000310,1
2-1_GL0045010,1
1-8_GL0087063,1
MC-6-1_GL0099457,1
S-Fe7_GL0024661,1
25_GL0020853,1
Chow_1_GL0294344,1
3-5_GL0119891,1
Food_10_GL0244840,1
gene_1292461,1
gene_1507154,1
6-4_GL0081574,1
DSM22607_12_GL0094032,1
gene_3134012,1
Food_1_GL0115710,1
48_GL0042055,1
gene_876577,1
gene_3185685,1
G1-1A_GL0025614,1
S-Fe19_GL0091218,1
G1-1A_GL0076715,1
gene_3931171,1
MH-6-5_GL0156375,1
gene_3821282,1
S-Fe9_GL0083680,1
OB-1_5_GL0096380,1
26_GL0076934,1
Food_14_GL0194886,1
gene_1758973,1
Food_10_GL0249066,1
Food_8_GL0195210,1
6-6_GL0111558,1
S-Fe20_GL0038918,1
1A-dyr4-07_GL0052032,1
1-7_GL0075072,1
Chow_5_GL0187989,1
Food_10_GL0093912,1
Food_12_GL0112273,1
AF73-05_4_GL0222829,1
gene_4076784,1
gene_2574404,1
15_GL0073512,1
Food_5_GL0081016,1
gene_110976,1
AF73-05_4_GL0348152,1
AF73-05_6_GL0289529,1
gene_3738926,1
gene_4559461,1
Food_7_GL0332483,1
gene_4309592,1
gene_2965670,1
30_GL0017092,1
gene_2730987,1
gene_3935268,1
31_GL0058123,1
HF-S_2_GL0246200,1
AF73-05_8_GL0023934,1
HF-S_7_GL0062171,1
S-Fe20_GL0049727,1
gene_3514398,1
S-Fe8_GL0039377,1
Chow_4_GL0139833,1
Food_11_GL0343970,1
Food_9_GL0439506,1
NZ_RAYO01000078.1_cds_2915,1
MC-6-2_GL0077907,1
Food_9_GL0388114,1
gene_2176775,1
39_GL0011711,1
AF73-05_7_GL0345797,1
2-3_GL0047979,1
4-1_GL0043213,1
gene_3955826,1
gene_1930875,1
gene_4084482,1
gene_2592742,1
1-1_GL0001987,1
gene_529639,1
S-Fe8_GL0172638,1
HF-F_14_GL0083092,1
gene_3626343,1
AF73-05_3_GL0242303,1
gene_4628485,1
Food_4_GL0371101,1
20_GL0075449,1
S-Fe8_GL0127462,1
G1-6A_GL0032933,1
AF73-05_8_GL0181467,1
OB-1_12_GL0086106,1
gene_2364455,1
gene_1420970,1
gene_3846124,1
5-1_GL0019624,1
AF73-05_1_GL0370897,1
1-4_GL0050865,1
Food_9_GL0458524,1
OB-1_1_GL0124775,1
5-1_GL0050351,1
52_GL0124848,1
38_GL0042017,1
Food_3_GL0070662,1
AF73-05_8_GL0418283,1
6-2_GL0080259,1
DSM22607_4_GL0369293,1
gene_1728200,1
AF73-05_2_GL0136317,1
S-Fe17_GL0076135,1
8-5_GL0031823,1
20_GL0097545,1
gene_1272435,1
S-Fe4_GL0053048,1
gene_2260211,1
MH-6-3_GL0001887,1
gene_849326,1
gene_3837490,1
gene_424944,1
NZ_RAYX01000046.1_cds_1238,1
15_GL0081433,1
MH-0-4_GL0086420,1
OB-1_9_GL0015035,1
HF-F_1_GL0184722,1
NZ_RAZK01000030.1_cds_WP_120484486.1_3232,1
Food_13_GL0129396,1
DSM22607_6_GL0012708,1
Food_7_GL0267169,1
G1-1A_GL0022946,1
DSM22607_8_GL0248949,1
10_GL0029287,1
15_GL0127404,1
43_GL0047521,1
4-6_GL0006215,1
Group2-7A_GL0005750,1
29_GL0143665,1
gene_3290753,1
gene_3561776,1
Group2-4A_GL0187228,1
20_GL0059175,1
27_GL0083797,1
Chow_2_GL0209622,1
gene_2158927,1
Food_11_GL0228179,1
OB-1_6_GL0217329,1
gene_1386835,1
gene_2773207,1
AF73-05_4_GL0162644,1
gene_2331067,1
gene_4240057,1
2A-dyr16-07_GL0007356,1
2-5_GL0051463,1
gene_2645795,1
gene_321004,1
NZ_KB822501.1_cds_WP_004066066.1_5278,1
8-5_GL0021164,1
DSM22607_2_GL0089145,1
AF73-05_11_GL0220674,1
AF73-05_11_GL0363935,1
gene_4128957,1
1B-dyr11-07_GL0004615,1
gene_3524529,1
HF-S_8_GL0053732,1
26_GL0076224,1
Chow_1_GL0100249,1
S-Fe2_GL0178879,1
gene_2700833,1
AF73-05_10_GL0142393,1
S-Fe6_GL0131854,1
NZ_CP021421.1_cds_WP_068960474.1_2526,1
10_GL0050910,1
gene_147543,1
AF73-05_1_GL0348334,1
Food_10_GL0007793,1
gene_2552448,1
DSM22607_10_GL0163653,1
2-8_GL0081478,1
gene_2884768,1
AF73-05_10_GL0317278,1
gene_3468765,1
15_GL0068010,1
DSM22607_5_GL0294982,1
NZ_KB822441.1_cds_WP_004068820.1_324,1
gene_1547818,1
Chow_2_GL0027233,1
DSM22607_2_GL0180407,1
2-3_GL0103766,1
21_GL0075982,1
OB-1_1_GL0181604,1
MH-6-4_GL0141733,1
NZ_RAYQ01000051.1_cds_WP_120472389.1_3178,1
gene_2378124,1
6-4_GL0056423,1
Food_10_GL0088085,1
4-3_GL0080641,1
35_GL0150721,1
Food_8_GL0092763,1
1-1_GL0037299,1
HF-F_14_GL0077457,1
Chow_8_GL0104164,1
G1-7A_GL0009564,1
gene_275411,1
MC-6-3_GL0008285,1
MH-6-1_GL0089474,1
29_GL0024315,1
Food_7_GL0374304,1
Food_9_GL0080641,1
gene_3911490,1
DSM22607_11_GL0271177,1
Food_14_GL0277914,1
Group2-8A_GL0212144,1
gene_1211178,1
21_GL0018651,1
Food_5_GL0094375,1
S-Fe8_GL0098776,1
10_GL0093541,1
gene_3156816,1
8-1_GL0008012,1
NZ_RAZG01000081.1_cds_4582,1
32_GL0053228,1
gene_2803206,1
S-Fe10_GL0148147,1
gene_4540087,1
gene_1840414,1
gene_4534544,1
gene_1456053,1
HF-S_9_GL0276901,1
gene_4385190,1
DSM22607_3_GL0053616,1
HF-F_10_GL0247099,1
gene_3689981,1
gene_1912864,1
3-4_GL0027244,1
Food_12_GL0146261,1
31_GL0089621,1
gene_377803,1
2-2_GL0122638,1
AF73-05_11_GL0291837,1
AF73-05_10_GL0061755,1
gene_2514065,1
11_GL0023031,1
6-6_GL0031140,1
MH-6-4_GL0122760,1
OB-1_2_GL0036683,1
gene_838295,1
54_GL0057002,1
2-5_GL0007106,1
S-Fe14_GL0102805,1
gene_2960688,1
gene_3825922,1
Food_1_GL0267188,1
20_GL0167295,1
HF-F_4_GL0208321,1
gene_1704435,1
gene_2386545,1
Food_14_GL0265235,1
MH-6-5_GL0125504,1
5-5_GL0004925,1
OB-1_7_GL0194745,1
Group2-3A_GL0045218,1
Food_6_GL0049523,1
gene_2597239,1
7-5_GL0183444,1
gene_3857177,1
gene_4269143,1
S-Fe8_GL0251522,1
AF73-05_3_GL0335324,1
gene_4138139,1
2A-dyr13-07_GL0017840,1
DSM22607_13_GL0094973,1
Food_4_GL0273278,1
gene_1633010,1
1A-dyr4-07_GL0046377,1
HF-S_9_GL0095058,1
gene_1925236,1
gene_2518787,1
Food_5_GL0307421,1
AF73-05_4_GL0427542,1
S-Fe8_GL0080938,1
Chow_1_GL0084938,1
Food_5_GL0101551,1
8-5_GL0075074,1
6-1_GL0047117,1
gene_3564518,1
G1-6A_GL0023003,1
Chow_2_GL0076144,1
HF-F_13_GL0226645,1
S-Fe12_GL0124268,1
gene_4257533,1
Food_1_GL0309505,1
11_GL0097791,1
AF73-05_4_GL0412249,1
Chow_4_GL0299776,1
gene_257333,1
gene_1726534,1
AF73-05_9_GL0343470,1
MC-6-3_GL0043354,1
AF73-05_2_GL0036329,1
53_GL0159266,1
4-2_GL0086770,1
gene_273394,1
32_GL0121303,1
8-5_GL0064449,1
OB-1_2_GL0208247,1
gene_4225108,1
14_GL0086198,1
gene_1789836,1
Group2-4A_GL0125759,1
gene_930355,1
gene_3868442,1
gene_82643,1
36_GL0046686,1
S-Fe2_GL0197174,1
gene_1953823,1
MC-0-1_GL0012465,1
5-1_GL0036909,1
24_GL0014850,1
gene_3433942,1
MC-6-4_GL0125115,1
gene_725738,1
gene_599925,1
HF-S_13_GL0311747,1
Food_13_GL0121510,1
gene_3241795,1
NZ_RAYM01000023.1_cds_WP_120434052.1_412,1
47_GL0003163,1
16_GL0002730,1
8-5_GL0031400,1
DSM22607_11_GL0084140,1
2-1_GL0082759,1
gene_3339316,1
12_GL0000274,1
gene_1919099,1
gene_3437874,1
gene_3843000,1
Chow_4_GL0288783,1
48_GL0118802,1
gene_3858502,1
gene_3378452,1
MH-6-1_GL0053165,1
17_GL0065636,1
Food_5_GL0127311,1
1-3_GL0013070,1
gene_3790737,1
2A-dyr13-07_GL0010521,1
Food_10_GL0046308,1
gene_2918807,1
AF73-05_6_GL0032394,1
NZ_QZFS01000032.1_cds_WP_129178899.1_4472,1
Food_7_GL0213458,1
DSM22607_12_GL0223349,1
AF73-05_10_GL0024504,1
NZ_NHMT01000001.1_cds_WP_065533138.1_1715,1
gene_3611454,1
gene_3293499,1
gene_2927206,1
1-1_GL0030440,1
gene_622990,1
gene_4633792,1
DSM22607_3_GL0124456,1
HF-S_7_GL0200342,1
gene_4549446,1
HF-S_3_GL0110830,1
17_GL0146029,1
gene_2508353,1
Group2-5A_GL0017510,1
32_GL0138930,1
gene_1627146,1
gene_2483786,1
MC-6-2_GL0185313,1
S-Fe10_GL0027126,1
1A-dyr4-07_GL0082873,1
OB-1_11_GL0163570,1
gene_3875301,1
NZ_RAYY01000011.1_cds_WP_120423383.1_264,1
Food_4_GL0266259,1
8-1_GL0022281,1
gene_3459215,1
Group2-8A_GL0121059,1
Chow_2_GL0180069,1
Food_8_GL0085937,1
Food_4_GL0361998,1
5-7_GL0062294,1
Food_7_GL0314384,1
Food_5_GL0140441,1
gene_3830786,1
DSM22607_12_GL0272082,1
Food_5_GL0091684,1
Group2-8A_GL0129542,1
gene_2476605,1
gene_3908318,1
5-7_GL0050559,1
Chow_4_GL0045505,1
26_GL0054503,1
Food_12_GL0078437,1
35_GL0099002,1
Food_10_GL0249041,1
Food_4_GL0032719,1
3-1_GL0042951,1
1-3_GL0096163,1
Chow_7_GL0108244,1
AF73-05_9_GL0137048,1
OB-1_3_GL0389902,1
S-Fe9_GL0279001,1
NZ_RAYM01000005.1_cds_WP_120431307.1_1343,1
gene_2193687,1
NZ_KI530588.1_cds_WP_023276451.1_1622,1
35_GL0021087,1
gene_1014980,1
OB-1_5_GL0087587,1
gene_3519934,1
gene_2855809,1
DSM22607_3_GL0228134,1
Food_13_GL0156613,1
HF-S_5_GL0239723,1
gene_4283200,1
S-Fe20_GL0007794,1
2B-dyr24-06_GL0045651,1
5-6_GL0077182,1
19_GL0055499,1
NZ_RAZG01000047.1_cds_WP_120409031.1_3264,1
Food_11_GL0076055,1
gene_3554993,1
G1-1A_GL0021678,1
S-Fe6_GL0125364,1
gene_4493628,1
gene_4076492,1
32_GL0124142,1
Food_5_GL0058036,1
gene_3350190,1
AF73-05_7_GL0238682,1
Chow_1_GL0003315,1
Group2-2A_GL0072878,1
gene_3782962,1
OB-1_7_GL0061769,1
Group2-5A_GL0071828,1
2_GL0039107,1
gene_608480,1
DSM22607_8_GL0382672,1
S-Fe20_GL0122885,1
gene_983976,1
G1-6A_GL0037338,1
Food_10_GL0244717,1
